cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,run_started_at_utc,dataset_sha256,config_sha256,prompt_sha256,git_commit,python_version,requests_version,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#1168,Cypseloides niger,Cypseloides,niger,Apodidae,Apodiformes,taperuçu-escuro,Black Swift,VI,False,False,False,False,N,VI (N),Black Swift,blkswi,True,binomial,False,American Black Swift,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Rothschild's Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-237ec98e74060ddb7dcb,6189c2e3-f82a-4a75-9b6f-cb0031a177f7,OpenAI,1788368669,2026-09-02T17:40:55.901117+00:00,0,54,379,433,,rothschilds swift,black swift,False,False,,complete,4,hallucinated
CBRO#1170,Cypseloides fumigatus,Cypseloides,fumigatus,Apodidae,Apodiformes,taperuçu-preto,Sooty Swift,BR,False,False,False,False,,BR,Sooty Swift,sooswi1,True,binomial,False,Sooty Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Sooty Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-61bfb026d8ed884e3b11,fb86b243-9b88-4317-b6f2-e96a7d652d10,OpenAI,1788368670,2026-09-02T17:40:55.901137+00:00,0,53,149,202,,sooty swift,sooty swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1171,Cypseloides senex,Cypseloides,senex,Apodidae,Apodiformes,taperuçu-velho,Great Dusky Swift,BR,False,False,False,False,,BR,Great Dusky Swift,grdswi1,True,binomial,False,Great Dusky Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Great Dusky Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-4b4b0059891975640bc5,c1facaa3-dbd2-40b1-b8dd-4fbcfee54781,OpenAI,1788368674,2026-09-02T17:40:55.901154+00:00,0,54,65,119,,great dusky swift,great dusky swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1173,Streptoprocne phelpsi,Streptoprocne,phelpsi,Apodidae,Apodiformes,taperuçu-dos-tepuis,Tepui Swift,BR,False,False,False,True,,BR#,Tepui Swift,tepswi1,True,binomial,False,Tepui Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Tepui Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-98e75f1e6669bec8eed5,ddf90b8e-73af-472d-a0b5-fa425c694284,OpenAI,1788368674,2026-09-02T17:40:55.901172+00:00,0,56,70,126,,tepui swift,tepui swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1174,Streptoprocne zonaris,Streptoprocne,zonaris,Apodidae,Apodiformes,taperuçu-de-coleira-branca,White-collared Swift,BR,False,False,False,False,,BR,White-collared Swift,whcswi,True,binomial,False,White-collared Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,White-collared Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-51776244652b2f4a9d04,0a389aac-7561-43dd-9f0d-4430922a83ca,OpenAI,1788368677,2026-09-02T17:40:55.901190+00:00,0,57,55,112,,white collared swift,white collared swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1177,Streptoprocne biscutata,Streptoprocne,biscutata,Apodidae,Apodiformes,taperuçu-de-coleira-falha,Biscutate Swift,BR,False,False,False,False,,BR,Biscutate Swift,bisswi1,True,binomial,False,Biscutate Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Biscutate Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-c2b62b29f904394dc948,e57eba22-a2f3-40c4-80ad-4575476c294b,OpenAI,1788368677,2026-09-02T17:40:55.901212+00:00,0,58,111,169,,biscutate swift,biscutate swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1184,Chaetura cinereiventris,Chaetura,cinereiventris,Apodidae,Apodiformes,andorinhão-de-sobre-cinzento,Gray-rumped Swift,BR,False,False,False,False,,BR,Gray-rumped Swift,grrswi1,True,binomial,False,Grey-rumped Swift,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Gray-rumped Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-65637bec47ad6318f675,d6faab80-4159-489a-9e92-87e27790512a,OpenAI,1788368677,2026-09-02T17:40:55.901229+00:00,0,57,81,138,,gray rumped swift,gray rumped swift,True,True,cbro;ebird,complete,0,correct
CBRO#1181,Chaetura spinicaudus,Chaetura,spinicaudus,Apodidae,Apodiformes,andorinhão-de-sobre-branco,Band-rumped Swift,BR,False,False,False,False,,BR,Band-rumped Swift,barswi,True,binomial,False,Band-rumped Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Band-rumped Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-2473ce3261099ca0a899,6b420789-8e0b-47bf-9ddb-5eeac4058765,OpenAI,1788368678,2026-09-02T17:40:55.901248+00:00,0,56,223,279,,band rumped swift,band rumped swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1188,Chaetura egregia,Chaetura,egregia,Apodidae,Apodiformes,taperá-de-garganta-branca,Pale-rumped Swift,BR,False,False,False,False,,BR,Pale-rumped Swift,parswi1,True,binomial,False,Pale-rumped Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,White-throated Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-ef77f67be45d91fc2e70,f63a7bcb-6831-4e55-b79f-db2883667c19,OpenAI,1788368678,2026-09-02T17:40:55.901267+00:00,0,56,1087,1143,,white throated swift,pale rumped swift,False,False,,complete,4,hallucinated
CBRO#1189,Chaetura pelagica,Chaetura,pelagica,Apodidae,Apodiformes,andorinhão-peregrino,Chimney Swift,VI,False,False,False,True,N,VI# (N),Chimney Swift,chiswi,True,binomial,False,Chimney Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Chimney Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-79c051845d85c0a1597b,8fcdd59f-5814-4ce1-8d63-198752b5bf4d,OpenAI,1788368681,2026-09-02T17:40:55.901288+00:00,0,55,397,452,,chimney swift,chimney swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1190,Chaetura chapmani,Chaetura,chapmani,Apodidae,Apodiformes,andorinhão-de-chapman,Chapman's Swift,BR,False,False,False,False,,BR,Chapman's Swift,chaswi2,True,binomial,False,Chapman's Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Chapman's Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-91ebaef682d7a3e6f097,b867f3aa-8afb-4669-bdf1-d952042f4ada,OpenAI,1788368682,2026-09-02T17:40:55.901306+00:00,0,55,55,110,,chapmans swift,chapmans swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1192,Chaetura meridionalis,Chaetura,meridionalis,Apodidae,Apodiformes,andorinhão-do-temporal,Sick's Swift,BR,False,False,False,False,,BR,Sick's Swift,sicswi1,True,binomial,False,Sick's Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Sick's Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-507b428d8e8ecb3e0773,2a1928f3-580c-4d49-bfef-85eca687cdee,OpenAI,1788368682,2026-09-02T17:40:55.901325+00:00,0,54,151,205,,sicks swift,sicks swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1193,Chaetura brachyura,Chaetura,brachyura,Apodidae,Apodiformes,andorinhão-de-rabo-curto,Short-tailed Swift,BR,False,False,False,False,,BR,Short-tailed Swift,shtswi1,True,binomial,False,Short-tailed Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Short-tailed Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-f15788932b105ed17141,c44bddc9-a822-49f2-8bf2-0a511d03971e,OpenAI,1788368683,2026-09-02T17:40:55.901342+00:00,0,56,55,111,,short tailed swift,short tailed swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1197,Aeronautes montivagus,Aeronautes,montivagus,Apodidae,Apodiformes,andorinhão-serrano,White-tipped Swift,BR,False,False,False,True,,BR#,White-tipped Swift,whtswi1,True,binomial,False,White-tipped Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,White-tipped Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-0eccff3c4e844c68fa4f,1dc81896-f72a-4f10-968a-92756ac01dff,OpenAI,1788368685,2026-09-02T17:40:55.901363+00:00,0,54,165,219,,white tipped swift,white tipped swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1200,Tachornis squamata,Tachornis,squamata,Apodidae,Apodiformes,andorinhão-do-buriti,Fork-tailed Palm-Swift,BR,False,False,False,False,,BR,Fork-tailed Palm Swift,ftpswi1,True,binomial,True,Fork-tailed Palm Swift,True,binomial,True,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Fork-tailed Palm-Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-3b5096f4f975c3f65845,84d0cfa9-4a1d-49c3-84eb-c9a44a784c08,OpenAI,1788368687,2026-09-02T17:40:55.901382+00:00,0,55,84,139,,fork tailed palm swift,fork tailed palm swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1204,Panyptila cayennensis,Panyptila,cayennensis,Apodidae,Apodiformes,andorinhão-estofador,Lesser Swallow-tailed Swift,BR,False,False,False,False,,BR,Lesser Swallow-tailed Swift,lstswi1,True,binomial,False,Lesser Swallow-tailed Swift,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Lesser Swallow-tailed Swift,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-fb53b76ce418d2dd403e,ea968754-4c34-43af-9396-3a4039b6e815,OpenAI,1788368688,2026-09-02T17:40:55.901402+00:00,0,54,93,147,,lesser swallow tailed swift,lesser swallow tailed swift,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1298,Topaza pella,Topaza,pella,Trochilidae,Apodiformes,beija-flor-brilho-de-fogo,Crimson Topaz,BR,False,False,False,False,,BR,Crimson Topaz,critop1,True,binomial,False,Crimson Topaz,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Crimson Topaz,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-860b75028eb360c94112,438b1f91-0d7f-40b4-95a7-b1d9a95986ac,OpenAI,1788368688,2026-09-02T17:40:55.901423+00:00,0,56,508,564,,crimson topaz,crimson topaz,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1302,Topaza pyra,Topaza,pyra,Trochilidae,Apodiformes,topázio-de-fogo,Fiery Topaz,BR,False,False,False,False,,BR,Fiery Topaz,fietop1,True,binomial,False,Fiery Topaz,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Fiery Topaz,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-b0b06a8dcd40a107de68,2eefefd2-d7c9-4bd6-9719-5584a773776a,OpenAI,1788368691,2026-09-02T17:40:55.901440+00:00,0,53,47,100,,fiery topaz,fiery topaz,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1282,Florisuga mellivora,Florisuga,mellivora,Trochilidae,Apodiformes,beija-flor-azul-de-rabo-branco,White-necked Jacobin,BR,False,False,False,False,,BR,White-necked Jacobin,whnjac1,True,binomial,False,White-necked Jacobin,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,White-necked Jacobin,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-22a4c3073be25c5f602f,b4180b9f-7d0d-4288-9b8b-b6144e059a82,OpenAI,1788368658,2026-09-02T17:40:55.901457+00:00,0,59,180,239,,white necked jacobin,white necked jacobin,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1284,Florisuga fusca,Florisuga,fusca,Trochilidae,Apodiformes,beija-flor-preto,Black Jacobin,BR,False,False,False,False,,BR,Black Jacobin,blkjac1,True,binomial,False,Black Jacobin,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Black Jacobin,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-35ec66ccd0ae44ae8059,a926fa21-7c0a-46ce-826d-ce099e960800,OpenAI,1788368658,2026-09-02T17:40:55.901475+00:00,0,53,48,101,,black jacobin,black jacobin,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1209,Ramphodon naevius,Ramphodon,naevius,Trochilidae,Apodiformes,beija-flor-rajado,Saw-billed Hermit,BR,True,False,False,False,,"BR, En",Saw-billed Hermit,sabher1,True,binomial,False,Saw-billed Hermit,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Saw-billed Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-37c8d70fee674cf73b81,ac958795-59c6-4f3f-8738-a97fe89d22e7,OpenAI,1788368658,2026-09-02T17:40:55.901494+00:00,0,54,106,160,,saw billed hermit,saw billed hermit,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1211,Glaucis dohrnii,Glaucis,dohrnii,Trochilidae,Apodiformes,balança-rabo-canela,Hook-billed Hermit,BR,True,False,False,False,,"BR, En",Hook-billed Hermit,hobher2,True,binomial,False,Hook-billed Hermit,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Tawny-faced Gnatwren,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-430384b31f6093455872,ec556a88-32e4-4850-9a12-5f2bd6f191c6,OpenAI,1788368658,2026-09-02T17:40:55.901513+00:00,0,53,456,509,,tawny faced gnatwren,hook billed hermit,False,False,,complete,4,hallucinated
CBRO#1212,Glaucis hirsutus,Glaucis,hirsutus,Trochilidae,Apodiformes,balança-rabo-de-bico-torto,Rufous-breasted Hermit,BR,False,False,False,False,,BR,Rufous-breasted Hermit,rubher,True,binomial,False,Rufous-breasted Hermit,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Rufous-breasted Hermit,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-d1665f856f56faa171bc,18c02f17-dae5-47e5-8bb7-a2e155fb6636,OpenAI,1788368658,2026-09-02T17:40:55.901534+00:00,0,56,158,214,,rufous breasted hermit,rufous breasted hermit,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1215,Threnetes leucurus,Threnetes,leucurus,Trochilidae,Apodiformes,balança-rabo-de-garganta-preta,Pale-tailed Barbthroat,BR,False,False,False,False,,BR,Pale-tailed Barbthroat,patbar1,True,binomial,False,Pale-tailed Barbthroat,True,binomial,False,openai/gpt-5.6-sol,2026-09-02T17:03:07.018357+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,49315225e7da4f97389e25e9fdf84567d8efeffb6f120d49352997890291c27c,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,e6685f4e792578435a1a400deb9699ba75317ded,3.12.3,2.34.2,batch-1788368587-k7ek5Yt2W3re415FwLhd,openrouter_batch_sequence,Black-throated Gnatcatcher,stop,False,"{""effort"": ""minimal""}","accepted_not_echoed_by_api:{""effort"": ""minimal""}",reasoning,openai/gpt-5.6-sol,gen-batch-1788368587-d7984e22425cb1cf9677,923bcd6f-9fe9-4c3b-8036-ffd2b6671261,OpenAI,1788368662,2026-09-02T17:40:55.901554+00:00,0,57,1048,1105,,black throated gnatcatcher,pale tailed barbthroat,False,False,,complete,4,hallucinated
