cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type,generation_status
CBRO#1454,Trogon collaris,Trogon,collaris,Trogonidae,Trogoniformes,surucuá-de-coleira,Collared Trogon,BR,False,False,False,False,,BR,Collared Trogon,coltro1,True,binomial,False,Collared Trogon,True,binomial,False,mistralai/mistral-small-2603,Collared Trogon,stop,False,"{""effort"": ""minimal""}",reasoning,1342,62,144,206,,collared trogon,collared trogon,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1458,Trogon personatus,Trogon,personatus,Trogonidae,Trogoniformes,surucuá-mascarado,Masked Trogon,BR,False,False,False,True,,BR#,Masked Trogon,mastro1,True,binomial,False,Masked Trogon,True,binomial,False,mistralai/mistral-small-2603,masked trogon,stop,False,"{""effort"": ""minimal""}",reasoning,1517,62,179,241,,masked trogon,masked trogon,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1479,Electron platyrhynchum,Electron,platyrhynchum,Momotidae,Coraciiformes,udu-de-bico-largo,Broad-billed Motmot,BR,False,False,False,False,,BR,Broad-billed Motmot,brbmot1,True,binomial,False,Broad-billed Motmot,True,binomial,False,mistralai/mistral-small-2603,Broad-billed Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,1506,61,161,222,,broad billed motmot,broad billed motmot,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1483,Baryphthengus martii,Baryphthengus,martii,Momotidae,Coraciiformes,juruva-ruiva,Rufous Motmot,BR,False,False,False,False,,BR,Rufous Motmot,rufmot1,True,binomial,False,Rufous Motmot,True,binomial,False,mistralai/mistral-small-2603,Ruddy Ground Dove,stop,False,"{""effort"": ""minimal""}",reasoning,1685,60,176,236,,ruddy ground dove,rufous motmot,False,False,,4,hallucinated,complete
CBRO#1485,Baryphthengus ruficapillus,Baryphthengus,ruficapillus,Momotidae,Coraciiformes,juruva,Rufous-capped Motmot,BR,False,False,False,False,,BR,Rufous-capped Motmot,rucmot2,True,binomial,False,Rufous-capped Motmot,True,binomial,False,mistralai/mistral-small-2603,Scaled Pigeon,stop,False,"{""effort"": ""minimal""}",reasoning,1981,58,108,166,,scaled pigeon,rufous capped motmot,False,False,,4,hallucinated,complete
CBRO#1487,Momotus momota,Momotus,momota,Momotidae,Coraciiformes,udu-de-coroa-azul,Amazonian Motmot,BR,False,False,False,False,,BR,Amazonian Motmot,bucmot4,True,binomial,False,Amazonian Motmot,True,binomial,False,mistralai/mistral-small-2603,Blue-crowned Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,1455,63,164,227,,blue crowned motmot,amazonian motmot,False,False,,4,hallucinated,complete
CBRO#1466,Megaceryle torquata,Megaceryle,torquata,Alcedinidae,Coraciiformes,martim-pescador-grande,Ringed Kingfisher,BR,False,False,False,False,,BR,Ringed Kingfisher,rinkin1,True,binomial,False,Ringed Kingfisher,True,binomial,False,mistralai/mistral-small-2603,giant kingfisher,stop,False,"{""effort"": ""minimal""}",reasoning,2420,63,321,384,,giant kingfisher,ringed kingfisher,False,False,,4,hallucinated,complete
CBRO#1469,Chloroceryle amazona,Chloroceryle,amazona,Alcedinidae,Coraciiformes,martim-pescador-verde,Amazon Kingfisher,BR,False,False,False,False,,BR,Amazon Kingfisher,amakin1,True,binomial,False,Amazon Kingfisher,True,binomial,False,mistralai/mistral-small-2603,green kingfisher,stop,False,"{""effort"": ""minimal""}",reasoning,1336,62,154,216,,green kingfisher,amazon kingfisher,False,False,,1,intra_genus,complete
CBRO#1470,Chloroceryle aenea,Chloroceryle,aenea,Alcedinidae,Coraciiformes,martim-pescador-miúdo,American Pygmy Kingfisher,BR,False,False,False,False,,BR,American Pygmy Kingfisher,ampkin1,True,binomial,False,American Pygmy Kingfisher,True,binomial,False,mistralai/mistral-small-2603,pygmy kingfisher,stop,False,"{""effort"": ""minimal""}",reasoning,1364,62,125,187,,pygmy kingfisher,american pygmy kingfisher,False,False,,4,hallucinated,complete
CBRO#1472,Chloroceryle americana,Chloroceryle,americana,Alcedinidae,Coraciiformes,martim-pescador-pequeno,Green Kingfisher,BR,False,False,False,False,,BR,Green Kingfisher,grnkin,True,binomial,False,Green Kingfisher,True,binomial,False,mistralai/mistral-small-2603,Amazon Kingfisher,stop,False,"{""effort"": ""minimal""}",reasoning,1426,64,177,241,,amazon kingfisher,green kingfisher,False,False,,1,intra_genus,complete
CBRO#1475,Chloroceryle inda,Chloroceryle,inda,Alcedinidae,Coraciiformes,martim-pescador-da-mata,Green-and-rufous Kingfisher,BR,False,False,False,False,,BR,Green-and-rufous Kingfisher,garkin1,True,binomial,False,Green-and-rufous Kingfisher,True,binomial,False,mistralai/mistral-small-2603,forest kingfisher,stop,False,"{""effort"": ""minimal""}",reasoning,1665,63,172,235,,forest kingfisher,green and rufous kingfisher,False,False,,4,hallucinated,complete
CBRO#1499,Galbalcyrhynchus leucotis,Galbalcyrhynchus,leucotis,Galbulidae,Galbuliformes,ariramba-vermelha,White-eared Jacamar,BR,False,False,False,False,,BR,White-eared Jacamar,whejac1,True,binomial,False,White-eared Jacamar,True,binomial,False,mistralai/mistral-small-2603,Red-throated Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1636,61,197,258,,red throated jacamar,white eared jacamar,False,False,,4,hallucinated,complete
CBRO#1500,Galbalcyrhynchus purusianus,Galbalcyrhynchus,purusianus,Galbulidae,Galbuliformes,ariramba-castanha,Purus Jacamar,BR,False,False,False,False,,BR,Purus Jacamar,purjac2,True,binomial,False,Purus Jacamar,True,binomial,False,mistralai/mistral-small-2603,Chestnut Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,2148,61,220,281,,chestnut motmot,purus jacamar,False,False,,4,hallucinated,complete
CBRO#1502,Brachygalba albogularis,Brachygalba,albogularis,Galbulidae,Galbuliformes,agulha-de-garganta-branca,White-throated Jacamar,BR,False,False,False,False,,BR,White-throated Jacamar,whtjac1,True,binomial,False,White-throated Jacamar,True,binomial,False,mistralai/mistral-small-2603,White-throated Needletail,stop,False,"{""effort"": ""minimal""}",reasoning,1660,65,183,248,,white throated needletail,white throated jacamar,False,False,,4,hallucinated,complete
CBRO#1503,Brachygalba lugubris,Brachygalba,lugubris,Galbulidae,Galbuliformes,ariramba-preta,Brown Jacamar,BR,False,False,False,False,,BR,Brown Jacamar,brojac2,True,binomial,False,Brown Jacamar,True,binomial,False,mistralai/mistral-small-2603,Black-motmot,stop,False,"{""effort"": ""minimal""}",reasoning,1470,60,170,230,,black motmot,brown jacamar,False,False,,4,hallucinated,complete
CBRO#1510,Jacamaralcyon tridactyla,Jacamaralcyon,tridactyla,Galbulidae,Galbuliformes,cuitelão,Three-toed Jacamar,BR,True,False,False,False,,"BR, En",Three-toed Jacamar,thtjac1,True,binomial,False,Three-toed Jacamar,True,binomial,False,mistralai/mistral-small-2603,GreatKiskadee,stop,False,"{""effort"": ""minimal""}",reasoning,11747,59,1734,1793,,greatkiskadee,three toed jacamar,False,False,,4,hallucinated,complete
CBRO#1512,Galbula albirostris,Galbula,albirostris,Galbulidae,Galbuliformes,ariramba-de-bico-amarelo,Yellow-billed Jacamar,BR,False,False,False,False,,BR,Yellow-billed Jacamar,yebjac1,True,binomial,False,Yellow-billed Jacamar,True,binomial,False,mistralai/mistral-small-2603,Yellow-billed Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,1703,64,178,242,,yellow billed motmot,yellow billed jacamar,False,False,,4,hallucinated,complete
CBRO#1515,Galbula cyanicollis,Galbula,cyanicollis,Galbulidae,Galbuliformes,ariramba-da-mata,Blue-cheeked Jacamar,BR,False,False,False,False,,BR,Blue-cheeked Jacamar,bucjac1,True,binomial,False,Blue-necked Jacamar,True,binomial,True,mistralai/mistral-small-2603,Rufous-tailed Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1052,61,85,146,,rufous tailed jacamar,blue cheeked jacamar,False,False,,1,intra_genus,complete
CBRO#1516,Galbula ruficauda,Galbula,ruficauda,Galbulidae,Galbuliformes,ariramba-de-cauda-ruiva,Rufous-tailed Jacamar,BR,False,False,False,False,,BR,Rufous-tailed Jacamar,rutjac1,True,binomial,False,Rufous-tailed Jacamar,True,binomial,False,mistralai/mistral-small-2603,Rufous-tailed Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1957,64,218,282,,rufous tailed jacamar,rufous tailed jacamar,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1520,Galbula galbula,Galbula,galbula,Galbulidae,Galbuliformes,ariramba-de-cauda-verde,Green-tailed Jacamar,BR,False,False,False,False,,BR,Green-tailed Jacamar,grtjac1,True,binomial,False,Green-tailed Jacamar,True,binomial,False,mistralai/mistral-small-2603,Green-tailed Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,1949,64,244,308,,green tailed motmot,green tailed jacamar,False,False,,4,hallucinated,complete
CBRO#1521,Galbula tombacea,Galbula,tombacea,Galbulidae,Galbuliformes,ariramba-de-barba-branca,White-chinned Jacamar,BR,False,False,False,False,,BR,White-chinned Jacamar,whcjac1,True,binomial,False,White-chinned Jacamar,True,binomial,False,mistralai/mistral-small-2603,White-bearded Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,3303,64,501,565,,white bearded motmot,white chinned jacamar,False,False,,4,hallucinated,complete
CBRO#1524,Galbula cyanescens,Galbula,cyanescens,Galbulidae,Galbuliformes,ariramba-da-capoeira,Bluish-fronted Jacamar,BR,False,False,False,False,,BR,Bluish-fronted Jacamar,blfjac1,True,binomial,False,Bluish-fronted Jacamar,True,binomial,False,mistralai/mistral-small-2603,White-eared Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,2216,62,227,289,,white eared jacamar,bluish fronted jacamar,False,False,,2,intra_family,complete
CBRO#1525,Galbula chalcothorax,Galbula,chalcothorax,Galbulidae,Galbuliformes,ariramba-violácea,Purplish Jacamar,BR,False,False,False,False,,BR,Purplish Jacamar,purjac1,True,binomial,False,Purplish Jacamar,True,binomial,False,mistralai/mistral-small-2603,Purple Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1638,62,177,239,,purple jacamar,purplish jacamar,False,False,,4,hallucinated,complete
CBRO#1526,Galbula leucogastra,Galbula,leucogastra,Galbulidae,Galbuliformes,ariramba-bronzeada,Bronzy Jacamar,BR,False,False,False,False,,BR,Bronzy Jacamar,brojac1,True,binomial,False,Bronzy Jacamar,True,binomial,False,mistralai/mistral-small-2603,Bronzy Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1652,62,156,218,,bronzy jacamar,bronzy jacamar,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1527,Galbula dea,Galbula,dea,Galbulidae,Galbuliformes,ariramba-do-paraíso,Paradise Jacamar,BR,False,False,False,False,,BR,Paradise Jacamar,parjac1,True,binomial,False,Paradise Jacamar,True,binomial,False,mistralai/mistral-small-2603,Paradise Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1799,62,176,238,,paradise jacamar,paradise jacamar,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1533,Jacamerops aureus,Jacamerops,aureus,Galbulidae,Galbuliformes,jacamaraçu,Great Jacamar,BR,False,False,False,False,,BR,Great Jacamar,grejac2,True,binomial,False,Great Jacamar,True,binomial,False,mistralai/mistral-small-2603,Great Jacamar,stop,False,"{""effort"": ""minimal""}",reasoning,1567,59,186,245,,great jacamar,great jacamar,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1602,Chelidoptera tenebrosa,Chelidoptera,tenebrosa,Bucconidae,Galbuliformes,urubuzinho,Swallow-winged Puffbird,BR,False,False,False,False,,BR,Swallow-winged Puffbird,swwpuf1,True,binomial,False,Swallow-winged Puffbird,True,binomial,False,mistralai/mistral-small-2603,Black Vulture,stop,False,"{""effort"": ""minimal""}",reasoning,9083,59,1410,1469,,black vulture,swallow winged puffbird,False,False,,4,hallucinated,complete
CBRO#1593,Monasa atra,Monasa,atra,Bucconidae,Galbuliformes,chora-chuva-de-asa-branca,Black Nunbird,BR,False,False,False,False,,BR,Black Nunbird,blanun1,True,binomial,False,Black Nunbird,True,binomial,False,mistralai/mistral-small-2603,White-winged Piha,stop,False,"{""effort"": ""minimal""}",reasoning,1699,65,184,249,,white winged piha,black nunbird,False,False,,4,hallucinated,complete
CBRO#1596,Monasa morphoeus,Monasa,morphoeus,Bucconidae,Galbuliformes,chora-chuva-de-cara-branca,White-fronted Nunbird,BR,False,False,False,False,,BR,White-fronted Nunbird,whfnun1,True,binomial,False,White-fronted Nunbird,True,binomial,False,mistralai/mistral-small-2603,White-faced Plover,stop,False,"{""effort"": ""minimal""}",reasoning,2530,65,215,280,,white faced plover,white fronted nunbird,False,False,,4,hallucinated,complete
CBRO#1594,Monasa nigrifrons,Monasa,nigrifrons,Bucconidae,Galbuliformes,chora-chuva-preto,Black-fronted Nunbird,BR,False,False,False,False,,BR,Black-fronted Nunbird,blfnun1,True,binomial,False,Black-fronted Nunbird,True,binomial,False,mistralai/mistral-small-2603,Black Jacobin,stop,False,"{""effort"": ""minimal""}",reasoning,1699,61,181,242,,black jacobin,black fronted nunbird,False,False,,4,hallucinated,complete
CBRO#1600,Monasa flavirostris,Monasa,flavirostris,Bucconidae,Galbuliformes,chora-chuva-de-bico-amarelo,Yellow-billed Nunbird,BR,False,False,False,False,,BR,Yellow-billed Nunbird,yebnun1,True,binomial,False,Yellow-billed Nunbird,True,binomial,False,mistralai/mistral-small-2603,Yellow-billed Stilt,stop,False,"{""effort"": ""minimal""}",reasoning,6265,65,989,1054,,yellow billed stilt,yellow billed nunbird,False,False,,4,hallucinated,complete
CBRO#1587,Nonnula ruficapilla,Nonnula,ruficapilla,Bucconidae,Galbuliformes,freirinha-de-coroa-castanha,Rufous-capped Nunlet,BR,False,False,False,False,,BR,Rufous-capped Nunlet,rucnun1,True,binomial,False,Rufous-capped Nunlet,True,binomial,False,mistralai/mistral-small-2603,Chestnut-capped Brush Finch,stop,False,"{""effort"": ""minimal""}",reasoning,5117,65,777,842,,chestnut capped brush finch,rufous capped nunlet,False,False,,4,hallucinated,complete
CBRO#1591,Nonnula amaurocephala,Nonnula,amaurocephala,Bucconidae,Galbuliformes,freirinha-de-cabeça-castanha,Chestnut-headed Nunlet,BR,True,False,False,False,,"BR, En",Chestnut-headed Nunlet,chhnun1,True,binomial,False,Chestnut-headed Nunlet,True,binomial,False,mistralai/mistral-small-2603,Rufous-headed Pygmy Tyrant,stop,False,"{""effort"": ""minimal""}",reasoning,1865,65,199,264,,rufous headed pygmy tyrant,chestnut headed nunlet,False,False,,4,hallucinated,complete
CBRO#1586,Nonnula sclateri,Nonnula,sclateri,Bucconidae,Galbuliformes,freirinha-amarelada,Fulvous-chinned Nunlet,BR,False,False,False,False,,BR,Fulvous-chinned Nunlet,fucnun1,True,binomial,False,Fulvous-chinned Nunlet,True,binomial,False,mistralai/mistral-small-2603,Yellowish Tyrannulet,stop,False,"{""effort"": ""minimal""}",reasoning,6939,61,1052,1113,,yellowish tyrannulet,fulvous chinned nunlet,False,False,,4,hallucinated,complete
CBRO#1579,Nonnula rubecula,Nonnula,rubecula,Bucconidae,Galbuliformes,macuru,Rusty-breasted Nunlet,BR,False,False,False,False,,BR,Rusty-breasted Nunlet,rubnun1,True,binomial,False,Rusty-breasted Nunlet,True,binomial,False,mistralai/mistral-small-2603,Rufous Night-Heron,stop,False,"{""effort"": ""minimal""}",reasoning,1939,57,183,240,,rufous night heron,rusty breasted nunlet,False,False,,4,hallucinated,complete
CBRO#1566,Malacoptila fusca,Malacoptila,fusca,Bucconidae,Galbuliformes,barbudo-pardo,White-chested Puffbird,BR,False,False,False,False,,BR,White-chested Puffbird,whcpuf1,True,binomial,False,White-chested Puffbird,True,binomial,False,mistralai/mistral-small-2603,Brown Barbet,stop,False,"{""effort"": ""minimal""}",reasoning,1278,60,142,202,,brown barbet,white chested puffbird,False,False,,4,hallucinated,complete
CBRO#1569,Malacoptila semicincta,Malacoptila,semicincta,Bucconidae,Galbuliformes,barbudo-de-coleira,Semicollared Puffbird,BR,False,False,False,False,,BR,Semicollared Puffbird,sempuf1,True,binomial,False,Semicollared Puffbird,True,binomial,False,mistralai/mistral-small-2603,collared barbet,stop,False,"{""effort"": ""minimal""}",reasoning,1580,62,170,232,,collared barbet,semicollared puffbird,False,False,,4,hallucinated,complete
CBRO#1570,Malacoptila striata,Malacoptila,striata,Bucconidae,Galbuliformes,barbudo-rajado,Crescent-chested Puffbird,BR,True,False,False,False,,"BR, En",Crescent-chested Puffbird,crcpuf1,True,binomial,False,Crescent-chested Puffbird,True,binomial,False,mistralai/mistral-small-2603,striped puffbird,stop,False,"{""effort"": ""minimal""}",reasoning,1453,61,157,218,,striped puffbird,crescent chested puffbird,False,False,,4,hallucinated,complete
CBRO#1573,Malacoptila rufa,Malacoptila,rufa,Bucconidae,Galbuliformes,barbudo-de-pescoço-ferrugem,Rufous-necked Puffbird,BR,False,False,False,False,,BR,Rufous-necked Puffbird,runpuf1,True,binomial,False,Rufous-necked Puffbird,True,binomial,False,mistralai/mistral-small-2603,Rusty-necked Barbet,stop,False,"{""effort"": ""minimal""}",reasoning,1646,67,171,238,,rusty necked barbet,rufous necked puffbird,False,False,,4,hallucinated,complete
CBRO#1577,Micromonacha lanceolata,Micromonacha,lanceolata,Bucconidae,Galbuliformes,macuru-papa-mosca,Lanceolated Monklet,BR,False,False,False,False,,BR,Lanceolated Monklet,lanmon1,True,binomial,False,Lanceolated Monklet,True,binomial,False,mistralai/mistral-small-2603,Snail Kite,stop,False,"{""effort"": ""minimal""}",reasoning,1944,62,255,317,,snail kite,lanceolated monklet,False,False,,4,hallucinated,complete
CBRO#1545,Notharchus tectus,Notharchus,tectus,Bucconidae,Galbuliformes,macuru-pintado,Pied Puffbird,BR,False,False,False,False,,BR,Pied Puffbird,piepuf1,True,binomial,False,Pied Puffbird,True,binomial,False,mistralai/mistral-small-2603,CommonPauraque,stop,False,"{""effort"": ""minimal""}",reasoning,2534,60,322,382,,commonpauraque,pied puffbird,False,False,,4,hallucinated,complete
CBRO#1539,Notharchus hyperrhynchus,Notharchus,hyperrhynchus,Bucconidae,Galbuliformes,macuru-de-testa-branca,White-necked Puffbird,BR,False,False,False,False,,BR,White-necked Puffbird,whnpuf2,True,binomial,False,White-necked Puffbird,True,binomial,False,mistralai/mistral-small-2603,White-fronted Macaw,stop,False,"{""effort"": ""minimal""}",reasoning,1515,63,164,227,,white fronted macaw,white necked puffbird,False,False,,4,hallucinated,complete
CBRO#1543,Notharchus swainsoni,Notharchus,swainsoni,Bucconidae,Galbuliformes,macuru-de-barriga-castanha,Buff-bellied Puffbird,BR,False,False,False,False,,BR,Buff-bellied Puffbird,bubpuf1,True,binomial,False,Buff-bellied Puffbird,True,binomial,False,mistralai/mistral-small-2603,Brown-bellied Macaw,stop,False,"{""effort"": ""minimal""}",reasoning,1547,64,175,239,,brown bellied macaw,buff bellied puffbird,False,False,,4,hallucinated,complete
CBRO#1542,Notharchus macrorhynchos,Notharchus,macrorhynchos,Bucconidae,Galbuliformes,macuru-de-pescoço-branco,Guianan Puffbird,BR,False,False,False,False,,BR,Guianan Puffbird,guipuf1,True,binomial,False,Guianan Puffbird,True,binomial,False,mistralai/mistral-small-2603,White-necked Macaw,stop,False,"{""effort"": ""minimal""}",reasoning,3003,65,489,554,,white necked macaw,guianan puffbird,False,False,,4,hallucinated,complete
CBRO#1544,Notharchus ordii,Notharchus,ordii,Bucconidae,Galbuliformes,macuru-de-peito-marrom,Brown-banded Puffbird,BR,False,False,False,False,,BR,Brown-banded Puffbird,brbpuf1,True,binomial,False,Brown-banded Puffbird,True,binomial,False,mistralai/mistral-small-2603,Brown-chested Puffbird,stop,False,"{""effort"": ""minimal""}",reasoning,1740,63,206,269,,brown chested puffbird,brown banded puffbird,False,False,,4,hallucinated,complete
CBRO#1549,Cyphos macrodactylus,Cyphos,macrodactylus,Bucconidae,Galbuliformes,rapazinho-de-boné-vermelho,Chestnut-capped Puffbird,BR,False,False,False,False,,BR,Chestnut-capped Puffbird,chcpuf1,True,epithet_family,False,Chestnut-capped Puffbird,True,epithet_family,False,mistralai/mistral-small-2603,Rufous-capped Motmot,stop,False,"{""effort"": ""minimal""}",reasoning,2145,65,236,301,,rufous capped motmot,chestnut capped puffbird,False,False,,4,hallucinated,complete
CBRO#1551,Tamatia tamatia,Tamatia,tamatia,Bucconidae,Galbuliformes,rapazinho-carijó,Spotted Puffbird,BR,False,False,False,False,,BR,Spotted Puffbird,spopuf1,True,epithet_family,False,Spotted Puffbird,True,epithet_family,False,mistralai/mistral-small-2603,Pygmy Antwren,stop,False,"{""effort"": ""minimal""}",reasoning,1604,61,194,255,,pygmy antwren,spotted puffbird,False,False,,4,hallucinated,complete
CBRO#1555,Bucco capensis,Bucco,capensis,Bucconidae,Galbuliformes,rapazinho-de-colar,Collared Puffbird,BR,False,False,False,False,,BR,Collared Puffbird,colpuf1,True,binomial,False,Collared Puffbird,True,binomial,False,mistralai/mistral-small-2603,Collared Puffbird,stop,False,"{""effort"": ""minimal""}",reasoning,1710,61,187,248,,collared puffbird,collared puffbird,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1563,Nystalus maculatus,Nystalus,maculatus,Bucconidae,Galbuliformes,rapazinho-dos-velhos,Spot-backed Puffbird,BR,True,False,False,False,,"BR, En",Spot-backed Puffbird,spbpuf1,True,binomial,False,Spot-backed Puffbird,True,binomial,False,mistralai/mistral-small-2603,White-eared Puffbird,stop,False,"{""effort"": ""minimal""}",reasoning,1500,63,182,245,,white eared puffbird,spot backed puffbird,False,False,,1,intra_genus,complete
CBRO#1557,Nystalus obamai,Nystalus,obamai,Bucconidae,Galbuliformes,rapazinho-estriado-do-oeste,Western Striolated-Puffbird,BR,False,False,False,False,,BR,Western Striolated-Puffbird,wespuf1,True,binomial,False,Western Striolated Puffbird,True,binomial,True,mistralai/mistral-small-2603,Western Striped Manakin,stop,False,"{""effort"": ""minimal""}",reasoning,2494,64,305,369,,western striped manakin,western striolated puffbird,False,False,,4,hallucinated,complete
CBRO#1558,Nystalus striolatus,Nystalus,striolatus,Bucconidae,Galbuliformes,rapazinho-estriado-de-rondônia,Natterer's Striolated Puffbird,BR,False,False,False,False,,BR,Eastern Striolated-Puffbird,strpuf1,True,binomial,True,Eastern Striolated Puffbird,True,binomial,True,mistralai/mistral-small-2603,Rondônia bush tyrant,stop,False,"{""effort"": ""minimal""}",reasoning,1563,65,170,235,,rondônia bush tyrant,natterers striolated puffbird,False,False,,4,hallucinated,complete
CBRO#1560,Nystalus chacuru,Nystalus,chacuru,Bucconidae,Galbuliformes,joão-bobo,White-eared Puffbird,BR,False,False,False,False,,BR,White-eared Puffbird,whepuf1,True,binomial,False,White-eared Puffbird,True,binomial,False,mistralai/mistral-small-2603,Pied Lapwing,stop,False,"{""effort"": ""minimal""}",reasoning,1339,59,144,203,,pied lapwing,white eared puffbird,False,False,,4,hallucinated,complete
CBRO#1608,Capito aurovirens,Capito,aurovirens,Capitonidae,Piciformes,capitão-de-coroa,Scarlet-crowned Barbet,BR,False,False,False,False,,BR,Scarlet-crowned Barbet,sccbar1,True,binomial,False,Scarlet-crowned Barbet,True,binomial,False,mistralai/mistral-small-2603,Crested Black-Tyrant,stop,False,"{""effort"": ""minimal""}",reasoning,2546,62,363,425,,crested black tyrant,scarlet crowned barbet,False,False,,4,hallucinated,complete
CBRO#1609,Capito dayi,Capito,dayi,Capitonidae,Piciformes,capitão-de-cinta,Black-girdled Barbet,BR,False,False,False,False,,BR,Black-girdled Barbet,blgbar1,True,binomial,False,Black-girdled Barbet,True,binomial,False,mistralai/mistral-small-2603,Ringed Kingfisher,stop,False,"{""effort"": ""minimal""}",reasoning,2305,61,286,347,,ringed kingfisher,black girdled barbet,False,False,,4,hallucinated,complete
CBRO#1610,Capito brunneipectus,Capito,brunneipectus,Capitonidae,Piciformes,capitão-de-peito-marrom,Brown-chested Barbet,BR,True,False,False,False,,"BR, En",Brown-chested Barbet,brcbar1,True,binomial,False,Brown-chested Barbet,True,binomial,False,mistralai/mistral-small-2603,Rufous-breasted Spinetail,stop,False,"{""effort"": ""minimal""}",reasoning,1907,64,220,284,,rufous breasted spinetail,brown chested barbet,False,False,,4,hallucinated,complete
CBRO#1611,Capito niger,Capito,niger,Capitonidae,Piciformes,capitão-de-bigode-carijó,Black-spotted Barbet,BR,False,False,False,False,,BR,Black-spotted Barbet,blsbar1,True,binomial,False,Black-spotted Barbet,True,binomial,False,mistralai/mistral-small-2603,White-bearded Manakin,stop,False,"{""effort"": ""minimal""}",reasoning,4227,65,704,769,,white bearded manakin,black spotted barbet,False,False,,4,hallucinated,complete
CBRO#1612,Capito auratus,Capito,auratus,Capitonidae,Piciformes,capitão-de-fronte-dourada,Gilded Barbet,BR,False,False,False,False,,BR,Gilded Barbet,gilbar1,True,binomial,False,Gilded Barbet,True,binomial,False,mistralai/mistral-small-2603,Golden-crowned Manakin,stop,False,"{""effort"": ""minimal""}",reasoning,6914,64,1093,1157,,golden crowned manakin,gilded barbet,False,False,,4,hallucinated,complete
CBRO#1621,Eubucco richardsoni,Eubucco,richardsoni,Capitonidae,Piciformes,capitão-de-bigode-limão,Lemon-throated Barbet,BR,False,False,False,False,,BR,Lemon-throated Barbet,letbar1,True,binomial,False,Lemon-throated Barbet,True,binomial,False,mistralai/mistral-small-2603,Lemon-browed Flycatcher,stop,False,"{""effort"": ""minimal""}",reasoning,1942,64,222,286,,lemon browed flycatcher,lemon throated barbet,False,False,,4,hallucinated,complete
CBRO#1625,Eubucco tucinkae,Eubucco,tucinkae,Capitonidae,Piciformes,capitão-de-colar-amarelo,Scarlet-hooded Barbet,BR,False,False,False,True,,BR#,Scarlet-hooded Barbet,schbar1,True,binomial,False,Scarlet-hooded Barbet,True,binomial,False,mistralai/mistral-small-2603,Yellow-collared Attila,stop,False,"{""effort"": ""minimal""}",reasoning,2414,64,339,403,,yellow collared attila,scarlet hooded barbet,False,False,,4,hallucinated,complete
CBRO#1628,Ramphastos toco,Ramphastos,toco,Ramphastidae,Piciformes,tucanuçu,Toco Toucan,BR,False,False,False,False,,BR,Toco Toucan,toctou1,True,binomial,False,Toco Toucan,True,binomial,False,mistralai/mistral-small-2603,TocoToucan,stop,False,"{""effort"": ""minimal""}",reasoning,1062,59,76,135,,tocotoucan,toco toucan,False,False,,4,hallucinated,complete
CBRO#1631,Ramphastos tucanus,Ramphastos,tucanus,Ramphastidae,Piciformes,tucano-de-papo-branco,White-throated Toucan,BR,False,False,False,False,,BR,White-throated Toucan,whttou1,True,binomial,False,White-throated Toucan,True,binomial,False,mistralai/mistral-small-2603,white-throated toucan,stop,False,"{""effort"": ""minimal""}",reasoning,1414,64,155,219,,white throated toucan,white throated toucan,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#1634,Ramphastos vitellinus,Ramphastos,vitellinus,Ramphastidae,Piciformes,tucano-de-bico-preto,Channel-billed Toucan,BR,False,False,False,False,,BR,Channel-billed Toucan,chbtou1,True,binomial,False,Channel-billed Toucan,True,binomial,False,mistralai/mistral-small-2603,Black-billed toucan,stop,False,"{""effort"": ""minimal""}",reasoning,1409,63,143,206,,black billed toucan,channel billed toucan,False,False,,4,hallucinated,complete
