cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,run_started_at_utc,dataset_sha256,config_sha256,prompt_sha256,git_commit,python_version,requests_version,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#1062,Aegolius harrisii,Aegolius,harrisii,Strigidae,Strigiformes,caburé-acanelado,Buff-fronted Owl,BR,False,False,False,False,,BR,Buff-fronted Owl,bufowl1,True,binomial,False,Buff-fronted Owl,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Buff-fronted Owl,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-d5b744225111e84abb83,ymqfaqGUAtD4z_IP8-Kz-AY,Google,1788832458,2026-09-08T01:55:48.748841+00:00,0,42,5,47,,buff fronted owl,buff fronted owl,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1066,Asio clamator,Asio,clamator,Strigidae,Strigiformes,coruja-orelhuda,Striped Owl,BR,False,False,False,False,,BR,Striped Owl,strowl1,True,binomial,False,Striped Owl,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Striped Owl,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-3640c30ad7da61c25448,ymqfaq2kAZr7mLAPrfzAqAE,Google,1788832458,2026-09-08T01:55:48.748862+00:00,0,42,3,45,,striped owl,striped owl,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1069,Asio stygius,Asio,stygius,Strigidae,Strigiformes,mocho-diabo,Stygian Owl,BR,False,False,False,False,,BR,Stygian Owl,styowl1,True,binomial,False,Stygian Owl,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Stygian Owl,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-31eea0463cba284a978c,ymqfasOgAceumPUPnYCp6Ac,Google,1788832458,2026-09-08T01:55:48.748881+00:00,0,41,4,45,,stygian owl,stygian owl,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1071,Asio flammeus,Asio,flammeus,Strigidae,Strigiformes,mocho-dos-banhados,Short-eared Owl,BR,False,False,False,False,,BR,Short-eared Owl,sheowl,True,binomial,False,Short-eared Owl,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Short-eared Owl,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-dc4bafb9b60d8dfff23f,ymqfaq-TAab8hcIP4ti50Q8,Google,1788832458,2026-09-08T01:55:48.748900+00:00,0,44,4,48,,short eared owl,short eared owl,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1462,Pharomachrus pavoninus,Pharomachrus,pavoninus,Trogonidae,Trogoniformes,quetzal-pavão,Pavonine Quetzal,BR,False,False,False,False,,BR,Pavonine Quetzal,pavque1,True,binomial,False,Pavonine Quetzal,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Pavonine quetzal,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-2a13aba4b4f95eadec9c,ymqfaoepAbCemPUPvfnswAw,Google,1788832458,2026-09-08T01:55:48.748920+00:00,0,41,6,47,,pavonine quetzal,pavonine quetzal,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1432,Trogon melanurus,Trogon,melanurus,Trogonidae,Trogoniformes,surucuá-de-cauda-preta,Black-tailed Trogon,BR,False,False,False,False,,BR,Black-tailed Trogon,blttro1,True,binomial,False,Black-tailed Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Black-tailed Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-e5419fce527468185623,ymqfavy-AZ-VmLAPronPyAE,Google,1788832458,2026-09-08T01:55:48.748939+00:00,0,47,6,53,,black tailed trogon,black tailed trogon,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1435,Trogon viridis,Trogon,viridis,Trogonidae,Trogoniformes,surucuá-de-barriga-amarela,Green-backed Trogon,BR,False,False,False,False,,BR,Green-backed Trogon,gnbtro1,True,binomial,False,Green-backed Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Green-backed Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-d9f1e9491592d05010a5,ymqfape_Acv6mLAPx6fa8QE,Google,1788832458,2026-09-08T01:55:48.748995+00:00,0,48,6,54,,green backed trogon,green backed trogon,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1438,Trogon ramonianus,Trogon,ramonianus,Trogonidae,Trogoniformes,surucuá-pequeno,Amazonian Trogon,BR,False,False,False,False,,BR,Amazonian Violaceous Trogon,viotro3,True,binomial,True,Amazonian Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Black-throated Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-716a59adf1fba513bc3e,ymqfas3JAY6hmPUP2YrKuQ4,Google,1788832458,2026-09-08T01:55:48.749018+00:00,0,43,7,50,,black throated trogon,amazonian trogon,False,False,,complete,4,hallucinated
CBRO#1441,Trogon surrucura,Trogon,surrucura,Trogonidae,Trogoniformes,surucuá-variado,Surucua Trogon,BR,False,False,False,False,,BR,Surucua Trogon,surtro1,True,binomial,False,Surucua Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Surucua Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-51685d674214e5b413b5,ymqfapHUAeaDz_IP3OjxgQ4,Google,1788832458,2026-09-08T01:55:48.749039+00:00,0,42,6,48,,surucua trogon,surucua trogon,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1444,Trogon violaceus,Trogon,violaceus,Trogonidae,Trogoniformes,surucuá-violáceo,Guianan Trogon,BR,False,False,False,False,,BR,Guianan Violaceous Trogon,viotro2,True,binomial,True,Guianan Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Violaceous trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-26813a776fb61ad97470,ymqfat6mAcW5mPUPoeKogQM,Google,1788832458,2026-09-08T01:55:48.749058+00:00,0,43,4,47,,violaceous trogon,guianan trogon,False,False,,complete,4,hallucinated
CBRO#1445,Trogon curucui,Trogon,curucui,Trogonidae,Trogoniformes,surucuá-de-barriga-vermelha,Blue-crowned Trogon,BR,False,False,False,False,,BR,Blue-crowned Trogon,blctro1,True,binomial,False,Blue-crowned Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Black-throated Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-2d37b759335ab0e11fb2,ymqfapKuAb_4mLAPv7jgmAM,Google,1788832458,2026-09-08T01:55:48.749079+00:00,0,49,7,56,,black throated trogon,blue crowned trogon,False,False,,complete,4,hallucinated
CBRO#1449,Trogon rufus,Trogon,rufus,Trogonidae,Trogoniformes,surucuá-dourado-da-amazônia,Amazonian Black-throated Trogon,BR,False,False,False,False,,BR,Amazonian Black-throated Trogon,bkttro6,True,binomial,False,Amazonian Black-throated Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Green-backed Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-7637ca53726777aae498,ymqfav_NAdD4z_IP7N_m2Q0,Google,1788832458,2026-09-08T01:55:48.749101+00:00,0,48,6,54,,green backed trogon,amazonian black throated trogon,False,False,,complete,1,intra_genus
CBRO#1453,Trogon chrysochloros,Trogon,chrysochloros,Trogonidae,Trogoniformes,surucuá-dourado,Southern Black-throated Trogon,BR,False,False,False,False,,BR,Atlantic Black-throated Trogon,bkttro4,True,binomial,True,Atlantic Black-throated Trogon,True,binomial,True,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Green-backed Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-9254d9b000cbae66f421,ymqfavefAaGAz_IPocTMyAk,Google,1788832458,2026-09-08T01:55:48.749126+00:00,0,43,6,49,,green backed trogon,southern black throated trogon,False,False,,complete,1,intra_genus
CBRO#1454,Trogon collaris,Trogon,collaris,Trogonidae,Trogoniformes,surucuá-de-coleira,Collared Trogon,BR,False,False,False,False,,BR,Collared Trogon,coltro1,True,binomial,False,Collared Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Collared Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-25000002496f907939ff,ymqfasuDAuiBz_IP0peb6AM,Google,1788832458,2026-09-08T01:55:48.749149+00:00,0,44,5,49,,collared trogon,collared trogon,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1458,Trogon personatus,Trogon,personatus,Trogonidae,Trogoniformes,surucuá-mascarado,Masked Trogon,BR,False,False,False,True,,BR#,Masked Trogon,mastro1,True,binomial,False,Masked Trogon,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Masked Trogon,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-d432cb6ff558306b45d3,ymqfao2vAfeZmLAPuqeGgQc,Google,1788832458,2026-09-08T01:55:48.749168+00:00,0,43,5,48,,masked trogon,masked trogon,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1479,Electron platyrhynchum,Electron,platyrhynchum,Momotidae,Coraciiformes,udu-de-bico-largo,Broad-billed Motmot,BR,False,False,False,False,,BR,Broad-billed Motmot,brbmot1,True,binomial,False,Broad-billed Motmot,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Broad-billed Motmot,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-fe8cd59b5181935f74ed,ymqfar-9AfuxmPUP75X76A8,Google,1788832458,2026-09-08T01:55:48.749187+00:00,0,45,5,50,,broad billed motmot,broad billed motmot,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1483,Baryphthengus martii,Baryphthengus,martii,Momotidae,Coraciiformes,juruva-ruiva,Rufous Motmot,BR,False,False,False,False,,BR,Rufous Motmot,rufmot1,True,binomial,False,Rufous Motmot,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Rufous-capped Motmot,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-c0f4a08d9a5cc927df37,ymqfauipAaWHz_IP8Nit-As,Google,1788832458,2026-09-08T01:55:48.749207+00:00,0,42,173,215,,rufous capped motmot,rufous motmot,False,False,,complete,1,intra_genus
CBRO#1485,Baryphthengus ruficapillus,Baryphthengus,ruficapillus,Momotidae,Coraciiformes,juruva,Rufous-capped Motmot,BR,False,False,False,False,,BR,Rufous-capped Motmot,rucmot2,True,binomial,False,Rufous-capped Motmot,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Rufous motmot,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-17dc12ddb15843690ee4,ymqfau-2AZ2O8uMPoMqpkQU,Google,1788832458,2026-09-08T01:55:48.749229+00:00,0,39,4,43,,rufous motmot,rufous capped motmot,False,False,,complete,1,intra_genus
CBRO#1487,Momotus momota,Momotus,momota,Momotidae,Coraciiformes,udu-de-coroa-azul,Amazonian Motmot,BR,False,False,False,False,,BR,Amazonian Motmot,bucmot4,True,binomial,False,Amazonian Motmot,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Blue-crowned Motmot,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-7e0cd23a869bf2fc3d35,ymqfasi0AYGhmPUP-KL62As,Google,1788832458,2026-09-08T01:55:48.749251+00:00,0,44,6,50,,blue crowned motmot,amazonian motmot,False,False,,complete,4,hallucinated
CBRO#1466,Megaceryle torquata,Megaceryle,torquata,Alcedinidae,Coraciiformes,martim-pescador-grande,Ringed Kingfisher,BR,False,False,False,False,,BR,Ringed Kingfisher,rinkin1,True,binomial,False,Ringed Kingfisher,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Ringed Kingfisher,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-8e4260e5c7d0aac2da26,ymqfava7AbK0mPUP6YGv0A0,Google,1788832458,2026-09-08T01:55:48.749271+00:00,0,43,4,47,,ringed kingfisher,ringed kingfisher,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1469,Chloroceryle amazona,Chloroceryle,amazona,Alcedinidae,Coraciiformes,martim-pescador-verde,Amazon Kingfisher,BR,False,False,False,False,,BR,Amazon Kingfisher,amakin1,True,binomial,False,Amazon Kingfisher,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Green Kingfisher,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-b4cd1d209cedfb17a3ab,ymqfapmeAZ7ImPUP98fqwAw,Google,1788832458,2026-09-08T01:55:48.749290+00:00,0,43,3,46,,green kingfisher,amazon kingfisher,False,False,,complete,1,intra_genus
CBRO#1470,Chloroceryle aenea,Chloroceryle,aenea,Alcedinidae,Coraciiformes,martim-pescador-miúdo,American Pygmy Kingfisher,BR,False,False,False,False,,BR,American Pygmy Kingfisher,ampkin1,True,binomial,False,American Pygmy Kingfisher,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,American pygmy kingfisher,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-612101cda8df4f7c1b9c,ymqfapOkAYWzmPUPkJ2H2Qk,Google,1788832458,2026-09-08T01:55:48.749310+00:00,0,44,5,49,,american pygmy kingfisher,american pygmy kingfisher,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#1472,Chloroceryle americana,Chloroceryle,americana,Alcedinidae,Coraciiformes,martim-pescador-pequeno,Green Kingfisher,BR,False,False,False,False,,BR,Green Kingfisher,grnkin,True,binomial,False,Green Kingfisher,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,American Pygmy Kingfisher,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-d86614a48d262f441041,ymqfatK5AYaO8uMP8oCMuA4,Google,1788832458,2026-09-08T01:55:48.749331+00:00,0,45,6,51,,american pygmy kingfisher,green kingfisher,False,False,,complete,1,intra_genus
CBRO#1475,Chloroceryle inda,Chloroceryle,inda,Alcedinidae,Coraciiformes,martim-pescador-da-mata,Green-and-rufous Kingfisher,BR,False,False,False,False,,BR,Green-and-rufous Kingfisher,garkin1,True,binomial,False,Green-and-rufous Kingfisher,True,binomial,False,google/gemini-3.8-flash,2026-09-08T00:53:56.478876+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,0480e41a05f1da16c2a355b693d35dceb34ca812f59501d900c07970d2657eea,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,5448c37a41c7b0af096601ee7fa2ed5f5636790a,3.12.3,2.34.2,batch-1788832298-oCA2nkS49TgEYDYEDVfj,openrouter_batch_sequence,Green-and-rufous Kingfisher,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,google/gemini-3.8-flash,gen-batch-1788832298-83da3fc243edaff64a8d,ymqfaveeAa6LhcIPvszgsQ4,Google,1788832458,2026-09-08T01:55:48.749351+00:00,0,45,8,53,,green and rufous kingfisher,green and rufous kingfisher,True,True,cbro;ebird;avilist,complete,0,correct
