cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,run_started_at_utc,dataset_sha256,config_sha256,prompt_sha256,git_commit,python_version,requests_version,batch_id,execution_mode,model_response,finish_reason,truncated,reasoning_config,effective_reasoning_config,benchmark_mode,resolved_model,generation_id,request_id,provider,response_created,requested_at_utc,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,generation_status,taxonomic_distance,error_type
CBRO#0860,Sterna hirundo,Sterna,hirundo,Laridae,Charadriiformes,trinta-réis-boreal,Common Tern,VI,False,False,False,False,N;E,"VI (N, E)",Common Tern,comter,True,binomial,False,Common Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Common Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-43db92f24aed430c8d72,,Anthropic,1788361946,2026-09-02T15:12:35.323313+00:00,0,75,7,82,,common tern,common tern,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0862,Sterna dougallii,Sterna,dougallii,Laridae,Charadriiformes,trinta-réis-róseo,Roseate Tern,VI,False,False,False,False,N;E,"VI (N), VA (E)",Roseate Tern,roster,True,binomial,False,Roseate Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Roseate Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-52e88de63796d27ab8f1,,Anthropic,1788361946,2026-09-02T15:12:35.323331+00:00,0,75,9,84,,roseate tern,roseate tern,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0864,Sterna paradisaea,Sterna,paradisaea,Laridae,Charadriiformes,trinta-réis-ártico,Arctic Tern,VI,False,False,False,False,N,VI (N),Arctic Tern,arcter,True,binomial,False,Arctic Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Arctic Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-8fad41e008e3b0e01ff1,,Anthropic,1788361946,2026-09-02T15:12:35.323349+00:00,0,75,9,84,,arctic tern,arctic tern,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0865,Sterna hirundinacea,Sterna,hirundinacea,Laridae,Charadriiformes,trinta-réis-de-bico-vermelho,South American Tern,BR,False,False,False,False,,BR,South American Tern,soater1,True,binomial,False,South American Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Common Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-f8f995fca0afeaf51a0c,,Anthropic,1788361946,2026-09-02T15:12:35.323366+00:00,0,81,7,88,,common tern,south american tern,False,False,,complete,1,intra_genus
CBRO#0866,Sterna vittata,Sterna,vittata,Laridae,Charadriiformes,trinta-réis-antártico,Antarctic Tern,VA,False,False,False,False,S,VA (S),Antarctic Tern,antter1,True,binomial,False,Antarctic Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Antarctic Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-b1f7602d5b559fcf2139,,Anthropic,1788361946,2026-09-02T15:12:35.323388+00:00,0,75,10,85,,antarctic tern,antarctic tern,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0868,Sterna trudeaui,Sterna,trudeaui,Laridae,Charadriiformes,trinta-réis-de-coroa-branca,Snowy-crowned Tern,BR,False,False,False,False,,BR,Snowy-crowned Tern,truter,True,binomial,False,Snowy-crowned Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Black-naped Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-70c27b2d3e1dd5ed35ee,,Anthropic,1788361946,2026-09-02T15:12:35.323406+00:00,0,80,10,90,,black naped tern,snowy crowned tern,False,False,,complete,4,hallucinated
CBRO#0873,Thalasseus maximus,Thalasseus,maximus,Laridae,Charadriiformes,trinta-réis-real,Royal Tern,BR,False,False,False,False,S;N,"BR, VI (S, N?)",Royal Tern,royter1,True,binomial,False,Royal Tern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Royal Tern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-b6da757d985570256d65,,Anthropic,1788361946,2026-09-02T15:12:35.323426+00:00,0,73,8,81,,royal tern,royal tern,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0594,Eurypyga helias,Eurypyga,helias,Eurypygidae,Eurypygiformes,pavãozinho-do-pará,Sunbittern,BR,False,False,False,False,,BR,Sunbittern,sunbit1,True,binomial,False,Sunbittern,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Sunbittern,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-e5752f759c9cba4cdfb8,,Anthropic,1788361946,2026-09-02T15:12:35.323444+00:00,0,76,8,84,,sunbittern,sunbittern,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0322,Phaethon aethereus,Phaethon,aethereus,Phaethontidae,Phaethontiformes,rabo-de-palha-de-bico-vermelho,Red-billed Tropicbird,BR,False,False,False,True,N,"BR, VA# (N)",Red-billed Tropicbird,rebtro,True,binomial,False,Red-billed Tropicbird,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Red-billed Tropicbird,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-24e39d7c603c1edcace5,,Anthropic,1788361946,2026-09-02T15:12:35.323460+00:00,0,83,13,96,,red billed tropicbird,red billed tropicbird,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0325,Phaethon rubricauda,Phaethon,rubricauda,Phaethontidae,Phaethontiformes,rabo-de-palha-de-cauda-vermelha,Red-tailed Tropicbird,VA,False,False,False,False,,VA,Red-tailed Tropicbird,rettro,True,binomial,False,Red-tailed Tropicbird,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Red-tailed Tropicbird,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-bcc9077417b1fd960a7f,,Anthropic,1788361946,2026-09-02T15:12:35.323480+00:00,0,84,14,98,,red tailed tropicbird,red tailed tropicbird,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0327,Phaethon lepturus,Phaethon,lepturus,Phaethontidae,Phaethontiformes,rabo-de-palha-de-bico-laranja,White-tailed Tropicbird,BR,False,False,False,False,,BR,White-tailed Tropicbird,whttro,True,binomial,False,White-tailed Tropicbird,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,White-tailed Tropicbird,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-e8b8fa05fa3947c7b6ea,,Anthropic,1788361946,2026-09-02T15:12:35.323500+00:00,0,82,13,95,,white tailed tropicbird,white tailed tropicbird,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0228,Aptenodytes patagonicus,Aptenodytes,patagonicus,Spheniscidae,Sphenisciformes,pinguim-rei,King Penguin,VA,False,False,False,False,S,VA (S),King Penguin,kinpen1,True,binomial,False,King Penguin,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,King Penguin,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-35296f50bfc22f468b22,,Anthropic,1788361946,2026-09-02T15:12:35.323521+00:00,0,72,7,79,,king penguin,king penguin,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0230,Spheniscus magellanicus,Spheniscus,magellanicus,Spheniscidae,Sphenisciformes,pinguim-de-magalhães,Magellanic Penguin,VI,False,False,False,False,S,VI (S),Magellanic Penguin,magpen1,True,binomial,False,Magellanic Penguin,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Magellanic Penguin,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-6c82e32b7b64aa7e6b8d,,Anthropic,1788361946,2026-09-02T15:12:35.323538+00:00,0,76,11,87,,magellanic penguin,magellanic penguin,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0232,Eudyptes chrysolophus,Eudyptes,chrysolophus,Spheniscidae,Sphenisciformes,pinguim-macaroni,Macaroni Penguin,VA,False,False,False,False,S,VA (S),Macaroni Penguin,macpen1,True,binomial,False,Macaroni Penguin,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Macaroni Penguin,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-da4912b982886d374159,,Anthropic,1788361946,2026-09-02T15:12:35.323556+00:00,0,74,11,85,,macaroni penguin,macaroni penguin,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0233,Eudyptes chrysocome,Eudyptes,chrysocome,Spheniscidae,Sphenisciformes,pinguim-de-penacho-amarelo,Southern Rockhopper Penguin,VA,False,False,False,False,S,VA (S),Western Rockhopper Penguin,rocpen2,True,binomial,True,Western Rockhopper Penguin,True,binomial,True,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Macaroni Penguin,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-110b550e03bda4ae4dc6,,Anthropic,1788361946,2026-09-02T15:12:35.323574+00:00,0,80,11,91,,macaroni penguin,southern rockhopper penguin,False,False,,complete,1,intra_genus
CBRO#0247,Diomedea epomophora,Diomedea,epomophora,Diomedeidae,Procellariiformes,albatroz-real,Royal Albatross,VI,False,False,False,True,,VI#,Southern Royal Albatross,royalb2,True,binomial,True,Southern Royal Albatross,True,binomial,True,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Southern Royal Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-0b1eaf86ac4eaad324b1,,Anthropic,1788361946,2026-09-02T15:12:35.323597+00:00,0,71,12,83,,southern royal albatross,royal albatross,False,True,ebird;avilist,complete,0,correct
CBRO#0248,Diomedea sanfordi,Diomedea,sanfordi,Diomedeidae,Procellariiformes,albatroz-real-do-norte,Northern Royal Albatross,VA,False,False,False,True,,VA#,Northern Royal Albatross,royalb3,True,binomial,False,Northern Royal Albatross,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Northern Royal Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-96cedfdfee7ca4888375,,Anthropic,1788361946,2026-09-02T15:12:35.323616+00:00,0,76,12,88,,northern royal albatross,northern royal albatross,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0249,Diomedea exulans,Diomedea,exulans,Diomedeidae,Procellariiformes,albatroz-errante,Wandering Albatross,VI,False,False,False,False,S,VI (S),Snowy Albatross,wanalb1,True,binomial,True,Snowy Albatross,True,binomial,True,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361307-utBOcqdBrc26cMVU6zjP,openrouter_batch_sequence,Wandering Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361307-f54f0ca194e5b6462e41,,Anthropic,1788361946,2026-09-02T15:12:35.323636+00:00,0,72,10,82,,wandering albatross,wandering albatross,True,True,cbro,complete,0,correct
CBRO#0250,Diomedea dabbenena,Diomedea,dabbenena,Diomedeidae,Procellariiformes,albatroz-de-tristão,Tristan Albatross,VI,False,False,False,False,S,VI (S),Tristan Albatross,wanalb3,True,binomial,False,Tristan Albatross,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361955-05yFhH3NtixygT0LSQwI,openrouter_batch_sequence,Tristan Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361955-c92eb270b0a4f758d64a,,Anthropic,1788362592,2026-09-02T15:23:49.410948+00:00,0,75,10,85,,tristan albatross,tristan albatross,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0238,Phoebetria fusca,Phoebetria,fusca,Diomedeidae,Procellariiformes,piau-preto,Sooty Albatross,VI,False,False,False,False,S,VI (S),Sooty Albatross,sooalb1,True,binomial,False,Sooty Albatross,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361955-05yFhH3NtixygT0LSQwI,openrouter_batch_sequence,Rusty-margined Guan,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361955-065ee517a1f6b8a530cd,,Anthropic,1788362592,2026-09-02T15:23:49.411019+00:00,0,70,12,82,,rusty margined guan,sooty albatross,False,False,,complete,4,hallucinated
CBRO#0239,Phoebetria palpebrata,Phoebetria,palpebrata,Diomedeidae,Procellariiformes,piau-de-costas-claras,Light-mantled Albatross,VA,False,False,False,False,S,VA (S),Light-mantled Albatross,limalb1,True,binomial,False,Light-mantled Albatross,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361955-05yFhH3NtixygT0LSQwI,openrouter_batch_sequence,Pale-rumped Swift,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361955-20d15da8dcfd276b269b,,Anthropic,1788362592,2026-09-02T15:23:49.411050+00:00,0,75,12,87,,pale rumped swift,light mantled albatross,False,False,,complete,4,hallucinated
CBRO#0241,Thalassarche chlororhynchos,Thalassarche,chlororhynchos,Diomedeidae,Procellariiformes,albatroz-de-nariz-amarelo,Yellow-nosed Albatross,VI,False,False,False,False,S,VI (S),Atlantic Yellow-nosed Albatross,yenalb2,True,binomial,True,Atlantic Yellow-nosed Albatross,True,binomial,True,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361955-05yFhH3NtixygT0LSQwI,openrouter_batch_sequence,Atlantic Yellow-nosed Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361955-16f2d1c5913cdb4905bf,,Anthropic,1788362592,2026-09-02T15:23:49.411077+00:00,0,80,19,99,,atlantic yellow nosed albatross,yellow nosed albatross,False,True,ebird;avilist,complete,0,correct
CBRO#0242,Thalassarche melanophris,Thalassarche,melanophris,Diomedeidae,Procellariiformes,albatroz-de-sobrancelha,Black-browed Albatross,VI,False,False,False,False,S,VI (S),Black-browed Albatross,bkbalb,True,binomial,False,Black-browed Albatross,True,binomial,False,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361955-05yFhH3NtixygT0LSQwI,openrouter_batch_sequence,Black-browed Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361955-1308c1350cc4c0165d9d,,Anthropic,1788362592,2026-09-02T15:23:49.411101+00:00,0,78,11,89,,black browed albatross,black browed albatross,True,True,cbro;ebird;avilist,complete,0,correct
CBRO#0243,Thalassarche chrysostoma,Thalassarche,chrysostoma,Diomedeidae,Procellariiformes,albatroz-de-cabeça-cinza,Gray-headed Albatross,VA,False,False,False,False,S,VA (S),Gray-headed Albatross,gyhalb,True,binomial,False,Grey-headed Albatross,True,binomial,True,anthropic/claude-fable-5.1,2026-09-02T14:52:27.253959+00:00,df6d737917b5d47bd7b2730d49c872473eeb38ad7b697d7f9e1dd061c842342e,b6947a26a2864f39656f96d03ae57bc94d90696c5411b6cde8a7962f5dbfe7c9,2cf9e7f88e9d3e34f668231b6d05aadf6f0b9400a839114d823288ade52c226b,38a51d5ae9c960fe734cfcdf7c93914502b61c96,3.12.3,2.34.2,batch-1788361955-05yFhH3NtixygT0LSQwI,openrouter_batch_sequence,Grey-headed Albatross,stop,False,"{""effort"": ""low""}","accepted_not_echoed_by_api:{""effort"": ""low""}",reasoning,anthropic/claude-fable-5.1,gen-batch-1788361955-78c81efca827507cf093,,Anthropic,1788362592,2026-09-02T15:23:49.411123+00:00,0,80,12,92,,grey headed albatross,gray headed albatross,False,True,avilist,complete,0,correct
