cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type,generation_status
CBRO#0624,Aramides cajaneus,Aramides,cajaneus,Rallidae,Gruiformes,saracura-três-potes,Gray-necked Wood-Rail,BR,False,False,False,False,,BR,Gray-cowled Wood-Rail,gycwor1,True,binomial,True,Grey-cowled Wood Rail,True,binomial,True,openai/gpt-5.5,Gray cowled Wood Rail,stop,False,"{""effort"": ""minimal""}",reasoning,11434,54,429,483,,gray cowled wood rail,gray necked wood rail,False,True,ebird,0,correct,complete
CBRO#0627,Aramides calopterus,Aramides,calopterus,Rallidae,Gruiformes,saracura-de-asa-vermelha,Red-winged Wood-Rail,BR,False,False,False,True,,BR#,Red-winged Wood-Rail,rwwrai1,True,binomial,False,Red-winged Wood Rail,True,binomial,True,openai/gpt-5.5,Red winged Wood Rail,stop,False,"{""effort"": ""minimal""}",reasoning,8289,56,185,241,,red winged wood rail,red winged wood rail,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0628,Aramides saracura,Aramides,saracura,Rallidae,Gruiformes,saracura-do-mato,Slaty-breasted Wood-Rail,BR,False,False,False,False,,BR,Slaty-breasted Wood-Rail,sbwrai1,True,binomial,False,Slaty-breasted Wood Rail,True,binomial,True,openai/gpt-5.5,Slaty breasted Wood Rail,stop,False,"{""effort"": ""minimal""}",reasoning,7565,53,169,222,,slaty breasted wood rail,slaty breasted wood rail,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0673,Porphyriops melanops,Porphyriops,melanops,Rallidae,Gruiformes,galinha-d'água-carijó,Spot-flanked Gallinule,BR,False,False,False,False,,BR,Spot-flanked Gallinule,spfgal1,True,binomial,False,Spot-flanked Gallinule,True,binomial,False,openai/gpt-5.5,Spot-flanked Gallinule,stop,False,"{""effort"": ""minimal""}",reasoning,5629,56,131,187,,spot flanked gallinule,spot flanked gallinule,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#4907,Porzana carolina,Porzana,carolina,Rallidae,Gruiformes,sora,Sora,VA,False,False,False,False,N,VA (N),Sora,sora,True,binomial,False,Sora,True,binomial,False,openai/gpt-5.5,Sora,stop,False,"{""effort"": ""minimal""}",reasoning,3796,49,70,119,,sora,sora,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0671,Paragallinula angulata,Paragallinula,angulata,Rallidae,Gruiformes,galinha-d'água-pequena,Lesser Moorhen,VA,False,False,False,False,E,VA (E),Lesser Moorhen,lesmoo1,True,binomial,False,Lesser Moorhen,True,binomial,False,openai/gpt-5.5,Common Gallinule,stop,False,"{""effort"": ""minimal""}",reasoning,29528,56,526,582,,common gallinule,lesser moorhen,False,False,,2,intra_family,complete
CBRO#0669,Gallinula galeata,Gallinula,galeata,Rallidae,Gruiformes,galinha-d'água,Common Gallinule,BR,False,False,False,False,,BR,Common Gallinule,comgal1,True,binomial,False,Common Gallinule,True,binomial,False,openai/gpt-5.5,Common Gallinule,stop,False,"{""effort"": ""minimal""}",reasoning,4761,53,106,159,,common gallinule,common gallinule,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0680,Fulica rufifrons,Fulica,rufifrons,Rallidae,Gruiformes,carqueja-de-escudo-vermelho,Red-fronted Coot,BR,False,False,False,False,,BR,Red-fronted Coot,refcoo1,True,binomial,False,Red-fronted Coot,True,binomial,False,openai/gpt-5.5,Red-fronted Coot,stop,False,"{""effort"": ""minimal""}",reasoning,8081,57,348,405,,red fronted coot,red fronted coot,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0679,Fulica armillata,Fulica,armillata,Rallidae,Gruiformes,carqueja-de-bico-manchado,Red-gartered Coot,BR,False,False,False,False,,BR,Red-gartered Coot,regcoo1,True,binomial,False,Red-gartered Coot,True,binomial,False,openai/gpt-5.5,White-winged Coot,stop,False,"{""effort"": ""minimal""}",reasoning,28924,56,527,583,,white winged coot,red gartered coot,False,False,,1,intra_genus,complete
CBRO#0681,Fulica leucoptera,Fulica,leucoptera,Rallidae,Gruiformes,carqueja-de-bico-amarelo,White-winged Coot,BR,False,False,False,False,,BR,White-winged Coot,whwcoo1,True,binomial,False,White-winged Coot,True,binomial,False,openai/gpt-5.5,Yellow-billed Teal,stop,False,"{""effort"": ""minimal""}",reasoning,56359,56,1301,1357,,yellow billed teal,white winged coot,False,False,,4,hallucinated,complete
CBRO#0684,Heliornis fulica,Heliornis,fulica,Heliornithidae,Gruiformes,picaparra,Sungrebe,BR,False,False,False,False,,BR,Sungrebe,sungre1,True,binomial,False,Sungrebe,True,binomial,False,openai/gpt-5.5,Woodpecker,stop,False,"{""effort"": ""minimal""}",reasoning,41518,50,1043,1093,,woodpecker,sungrebe,False,False,,4,hallucinated,complete
CBRO#0694,Pluvialis dominica,Pluvialis,dominica,Charadriidae,Charadriiformes,batuiruçu,American Golden-Plover,VI,False,False,False,False,N,VI (N),American Golden-Plover,amgplo,True,binomial,False,American Golden Plover,True,binomial,True,openai/gpt-5.5,American Golden-Plover,stop,False,"{""effort"": ""minimal""}",reasoning,12116,51,133,184,,american golden plover,american golden plover,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0695,Pluvialis squatarola,Pluvialis,squatarola,Charadriidae,Charadriiformes,batuiruçu-de-axila-preta,Black-bellied Plover,VI,False,False,False,False,N,VI (N),Black-bellied Plover,bkbplo,True,binomial,False,Grey Plover,True,binomial,True,openai/gpt-5.5,Black-bellied Plover,stop,False,"{""effort"": ""minimal""}",reasoning,8534,57,317,374,,black bellied plover,black bellied plover,True,True,cbro;ebird,0,correct,complete
CBRO#0707,Oreopholus ruficollis,Oreopholus,ruficollis,Charadriidae,Charadriiformes,batuíra-de-papo-ferrugíneo,Tawny-throated Dotterel,VI,False,False,False,False,S,VI (S),Tawny-throated Dotterel,tatdot1,True,binomial,False,Tawny-throated Dotterel,True,binomial,False,openai/gpt-5.5,Tawny-throated Dotterel,stop,False,"{""effort"": ""minimal""}",reasoning,9064,59,321,380,,tawny throated dotterel,tawny throated dotterel,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0689,Vanellus cayanus,Vanellus,cayanus,Charadriidae,Charadriiformes,mexeriqueira,Pied Lapwing,BR,False,False,False,False,,BR,Pied Plover,pielap1,True,epithet_family,True,Pied Plover,True,epithet_family,True,openai/gpt-5.5,Southern House Wren,stop,False,"{""effort"": ""minimal""}",reasoning,67022,51,1044,1095,,southern house wren,pied lapwing,False,False,,4,hallucinated,complete
CBRO#0690,Vanellus chilensis,Vanellus,chilensis,Charadriidae,Charadriiformes,quero-quero,Southern Lapwing,BR,False,False,False,False,,BR,Southern Lapwing,soulap1,True,binomial,False,Southern Lapwing,True,binomial,False,openai/gpt-5.5,Southern Lapwing,stop,False,"{""effort"": ""minimal""}",reasoning,4599,51,36,87,,southern lapwing,southern lapwing,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0705,Charadrius modestus,Charadrius,modestus,Charadriidae,Charadriiformes,batuíra-de-peito-tijolo,Rufous-chested Dotterel,VI,False,False,False,False,S,VI (S),Rufous-chested Dotterel,rucdot1,True,epithet_family,False,Rufous-chested Dotterel,True,epithet_family,False,openai/gpt-5.5,Rufous-chested Dotterel,stop,False,"{""effort"": ""minimal""}",reasoning,8490,57,220,277,,rufous chested dotterel,rufous chested dotterel,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0698,Charadrius semipalmatus,Charadrius,semipalmatus,Charadriidae,Charadriiformes,batuíra-de-bando,Semipalmated Plover,VI,False,False,False,False,N,VI (N),Semipalmated Plover,semplo,True,binomial,False,Semipalmated Plover,True,binomial,False,openai/gpt-5.5,Semipalmated Plover,stop,False,"{""effort"": ""minimal""}",reasoning,4800,54,125,179,,semipalmated plover,semipalmated plover,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0699,Charadrius wilsonia,Charadrius,wilsonia,Charadriidae,Charadriiformes,batuíra-bicuda,Wilson's Plover,BR,False,False,False,False,,BR,Wilson's Plover,wilplo,True,epithet_family,False,Wilson's Plover,True,epithet_family,False,openai/gpt-5.5,Wilson's Plover,stop,False,"{""effort"": ""minimal""}",reasoning,4095,54,149,203,,wilsons plover,wilsons plover,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0703,Charadrius collaris,Charadrius,collaris,Charadriidae,Charadriiformes,batuíra-de-coleira,Collared Plover,BR,False,False,False,False,,BR,Collared Plover,colplo1,True,epithet_family,False,Collared Plover,True,epithet_family,False,openai/gpt-5.5,Collared Plover,stop,False,"{""effort"": ""minimal""}",reasoning,4104,55,86,141,,collared plover,collared plover,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0704,Charadrius falklandicus,Charadrius,falklandicus,Charadriidae,Charadriiformes,batuíra-de-coleira-dupla,Two-banded Plover,BR,False,False,False,False,S,"VI (S), BR",Two-banded Plover,twbplo1,True,epithet_family,False,Two-banded Plover,True,epithet_family,False,openai/gpt-5.5,Two-banded Plover,stop,False,"{""effort"": ""minimal""}",reasoning,7447,57,196,253,,two banded plover,two banded plover,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0711,Haematopus palliatus,Haematopus,palliatus,Haematopodidae,Charadriiformes,piru-piru,American Oystercatcher,BR,False,False,False,False,,BR,American Oystercatcher,ameoys,True,binomial,False,American Oystercatcher,True,binomial,False,openai/gpt-5.5,American Oystercatcher,stop,False,"{""effort"": ""minimal""}",reasoning,4125,51,91,142,,american oystercatcher,american oystercatcher,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0715,Himantopus mexicanus,Himantopus,mexicanus,Recurvirostridae,Charadriiformes,pernilongo-de-costas-negras,Black-necked Stilt,BR,False,False,False,False,,BR,Black-necked Stilt,bknsti,True,binomial,False,Black-necked Stilt,True,binomial,False,openai/gpt-5.5,Black-necked Stilt,stop,False,"{""effort"": ""minimal""}",reasoning,10756,55,249,304,,black necked stilt,black necked stilt,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0719,Burhinus bistriatus,Burhinus,bistriatus,Burhinidae,Charadriiformes,téu-téu-da-savana,Double-striped Thick-knee,BR,False,False,False,False,,BR,Double-striped Thick-knee,dstkne,True,epithet_family,False,Double-striped Thick-knee,True,epithet_family,False,openai/gpt-5.5,Senegal Lapwing,stop,False,"{""effort"": ""minimal""}",reasoning,8281,55,219,274,,senegal lapwing,double striped thick knee,False,False,,4,hallucinated,complete
CBRO#0723,Chionis albus,Chionis,albus,Chionidae,Charadriiformes,pomba-antártica,Snowy Sheathbill,VI,False,False,False,False,S,VI (S),Snowy Sheathbill,snoshe2,True,binomial,False,Snowy Sheathbill,True,binomial,False,openai/gpt-5.5,Snowy Sheathbill,stop,False,"{""effort"": ""minimal""}",reasoning,6665,52,143,195,,snowy sheathbill,snowy sheathbill,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0747,Bartramia longicauda,Bartramia,longicauda,Scolopacidae,Charadriiformes,maçarico-do-campo,Upland Sandpiper,VI,False,False,False,False,N,VI (N),Upland Sandpiper,uplsan,True,binomial,False,Upland Sandpiper,True,binomial,False,openai/gpt-5.5,Upland Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,3825,53,130,183,,upland sandpiper,upland sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0741,Numenius borealis,Numenius,borealis,Scolopacidae,Charadriiformes,maçarico-esquimó,Eskimo Curlew,VI,False,True,False,False,N,"VI (N), Ex",Eskimo Curlew,eskcur,True,binomial,False,Eskimo Curlew,True,binomial,False,openai/gpt-5.5,Eskimo Curlew,stop,False,"{""effort"": ""minimal""}",reasoning,3760,54,47,101,,eskimo curlew,eskimo curlew,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0742,Numenius hudsonicus,Numenius,hudsonicus,Scolopacidae,Charadriiformes,maçarico-de-bico-torto,Hudsonian Whimbrel,VI,False,False,False,False,N,VI (N),Hudsonian Whimbrel,whimbr3,True,binomial,False,Hudsonian Whimbrel,True,binomial,False,openai/gpt-5.5,Terek Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,3834,55,151,206,,terek sandpiper,hudsonian whimbrel,False,False,,2,intra_family,complete
CBRO#0744,Numenius phaeopus,Numenius,phaeopus,Scolopacidae,Charadriiformes,maçarico-galego,Eurasian Whimbrel,VA,False,False,False,False,E,VA (E),Eurasian Whimbrel,whimbr5,True,binomial,False,Eurasian Whimbrel,True,binomial,False,openai/gpt-5.5,Whimbrel,stop,False,"{""effort"": ""minimal""}",reasoning,5688,53,125,178,,whimbrel,eurasian whimbrel,False,False,,4,hallucinated,complete
CBRO#0737,Limosa lapponica,Limosa,lapponica,Scolopacidae,Charadriiformes,fuselo,Bar-tailed Godwit,VA,False,False,False,False,E,VA (E),Bar-tailed Godwit,batgod,True,binomial,False,Bar-tailed Godwit,True,binomial,False,openai/gpt-5.5,Bar-tailed Godwit,stop,False,"{""effort"": ""minimal""}",reasoning,6128,49,165,214,,bar tailed godwit,bar tailed godwit,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0736,Limosa haemastica,Limosa,haemastica,Scolopacidae,Charadriiformes,maçarico-de-bico-virado,Hudsonian Godwit,VI,False,False,False,False,N,VI (N),Hudsonian Godwit,hudgod,True,binomial,False,Hudsonian Godwit,True,binomial,False,openai/gpt-5.5,Terek Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,5074,56,185,241,,terek sandpiper,hudsonian godwit,False,False,,2,intra_family,complete
CBRO#0739,Limosa fedoa,Limosa,fedoa,Scolopacidae,Charadriiformes,maçarico-marmóreo,Marbled Godwit,VA,False,False,False,False,E,VA (E),Marbled Godwit,margod,True,binomial,False,Marbled Godwit,True,binomial,False,openai/gpt-5.5,Marbled Godwit,stop,False,"{""effort"": ""minimal""}",reasoning,4771,54,88,142,,marbled godwit,marbled godwit,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0764,Arenaria interpres,Arenaria,interpres,Scolopacidae,Charadriiformes,vira-pedras,Ruddy Turnstone,VI,False,False,False,False,N,VI (N),Ruddy Turnstone,rudtur,True,binomial,False,Ruddy Turnstone,True,binomial,False,openai/gpt-5.5,Ruddy Turnstone,stop,False,"{""effort"": ""minimal""}",reasoning,3875,51,65,116,,ruddy turnstone,ruddy turnstone,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0767,Calidris canutus,Calidris,canutus,Scolopacidae,Charadriiformes,maçarico-de-papo-vermelho,Red Knot,VI,False,False,False,False,N,VI (N),Red Knot,redkno,True,binomial,False,Red Knot,True,binomial,False,openai/gpt-5.5,Red Knot,stop,False,"{""effort"": ""minimal""}",reasoning,5734,56,123,179,,red knot,red knot,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0778,Calidris pugnax,Calidris,pugnax,Scolopacidae,Charadriiformes,combatente,Ruff,VA,False,False,False,False,E,VA (E),Ruff,ruff,True,binomial,False,Ruff,True,binomial,False,openai/gpt-5.5,Ruff,stop,False,"{""effort"": ""minimal""}",reasoning,4139,49,62,111,,ruff,ruff,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0776,Calidris himantopus,Calidris,himantopus,Scolopacidae,Charadriiformes,maçarico-pernilongo,Stilt Sandpiper,VI,False,False,False,False,N,VI (N),Stilt Sandpiper,stisan,True,binomial,False,Stilt Sandpiper,True,binomial,False,openai/gpt-5.5,Stilt Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,4039,53,78,131,,stilt sandpiper,stilt sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#4913,Calidris ferruginea,Calidris,ferruginea,Scolopacidae,Charadriiformes,maçarico-de-bico-curvo,Curlew Sandpiper,VA,False,False,False,False,E,VA (E),Curlew Sandpiper,cursan,True,binomial,False,Curlew Sandpiper,True,binomial,False,openai/gpt-5.5,Curlew Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,7167,55,154,209,,curlew sandpiper,curlew sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0769,Calidris alba,Calidris,alba,Scolopacidae,Charadriiformes,maçarico-branco,Sanderling,VI,False,False,False,False,N,VI (N),Sanderling,sander,True,binomial,False,Sanderling,True,binomial,False,openai/gpt-5.5,Sanderling,stop,False,"{""effort"": ""minimal""}",reasoning,7216,52,135,187,,sanderling,sanderling,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0774,Calidris bairdii,Calidris,bairdii,Scolopacidae,Charadriiformes,maçarico-de-bico-fino,Baird's Sandpiper,VI,False,False,False,False,N,VI (N),Baird's Sandpiper,baisan,True,binomial,False,Baird's Sandpiper,True,binomial,False,openai/gpt-5.5,Slender-billed Curlew,stop,False,"{""effort"": ""minimal""}",reasoning,4012,55,183,238,,slender billed curlew,bairds sandpiper,False,False,,4,hallucinated,complete
CBRO#4914,Calidris minuta,Calidris,minuta,Scolopacidae,Charadriiformes,maçarico-pequeno,Little Stint,VA,False,False,False,False,E,VA (E),Little Stint,litsti,True,binomial,False,Little Stint,True,binomial,False,openai/gpt-5.5,Least Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,9074,53,407,460,,least sandpiper,little stint,False,False,,1,intra_genus,complete
CBRO#0772,Calidris minutilla,Calidris,minutilla,Scolopacidae,Charadriiformes,maçariquinho,Least Sandpiper,VI,False,False,False,False,N,VI (N),Least Sandpiper,leasan,True,binomial,False,Least Sandpiper,True,binomial,False,openai/gpt-5.5,Least Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,8545,51,248,299,,least sandpiper,least sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0773,Calidris fuscicollis,Calidris,fuscicollis,Scolopacidae,Charadriiformes,maçarico-de-sobre-branco,White-rumped Sandpiper,VI,False,False,False,False,N,VI (N),White-rumped Sandpiper,whrsan,True,binomial,False,White-rumped Sandpiper,True,binomial,False,openai/gpt-5.5,White-rumped Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,4073,55,102,157,,white rumped sandpiper,white rumped sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0777,Calidris subruficollis,Calidris,subruficollis,Scolopacidae,Charadriiformes,maçarico-acanelado,Buff-breasted Sandpiper,VI,False,False,False,False,N,VI (N),Buff-breasted Sandpiper,bubsan,True,binomial,False,Buff-breasted Sandpiper,True,binomial,False,openai/gpt-5.5,Buff-breasted Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,3772,53,88,141,,buff breasted sandpiper,buff breasted sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0775,Calidris melanotos,Calidris,melanotos,Scolopacidae,Charadriiformes,maçarico-de-colete,Pectoral Sandpiper,VI,False,False,False,False,N,VI (N),Pectoral Sandpiper,pecsan,True,binomial,False,Pectoral Sandpiper,True,binomial,False,openai/gpt-5.5,Pectoral Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,8654,53,332,385,,pectoral sandpiper,pectoral sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0771,Calidris pusilla,Calidris,pusilla,Scolopacidae,Charadriiformes,maçarico-rasteirinho,Semipalmated Sandpiper,VI,False,False,False,False,N,VI (N),Semipalmated Sandpiper,semsan,True,binomial,False,Semipalmated Sandpiper,True,binomial,False,openai/gpt-5.5,Semipalmated Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,7856,55,301,356,,semipalmated sandpiper,semipalmated sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#4915,Calidris mauri,Calidris,mauri,Scolopacidae,Charadriiformes,maçarico-do-alasca,Western Sandpiper,VA,False,False,False,False,N,VA (N),Western Sandpiper,wessan,True,binomial,False,Western Sandpiper,True,binomial,False,openai/gpt-5.5,Western Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,5120,53,137,190,,western sandpiper,western sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0733,Limnodromus griseus,Limnodromus,griseus,Scolopacidae,Charadriiformes,maçarico-de-costas-brancas,Short-billed Dowitcher,VI,False,False,False,False,N,VI (N),Short-billed Dowitcher,shbdow,True,binomial,False,Short-billed Dowitcher,True,binomial,False,openai/gpt-5.5,White-rumped Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,26743,55,472,527,,white rumped sandpiper,short billed dowitcher,False,False,,2,intra_family,complete
CBRO#0729,Gallinago undulata,Gallinago,undulata,Scolopacidae,Charadriiformes,narcejão,Giant Snipe,BR,False,False,False,False,,BR,Giant Snipe,giasni1,True,binomial,False,Giant Snipe,True,binomial,False,openai/gpt-5.5,Giant Snipe,stop,False,"{""effort"": ""minimal""}",reasoning,4441,50,83,133,,giant snipe,giant snipe,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0727,Gallinago paraguaiae,Gallinago,paraguaiae,Scolopacidae,Charadriiformes,narceja,South American Snipe,BR,False,False,False,False,,BR,Pantanal Snipe,soasni2,True,binomial,True,Pantanal Snipe,True,binomial,True,openai/gpt-5.5,South American Snipe,stop,False,"{""effort"": ""minimal""}",reasoning,9092,50,125,175,,south american snipe,south american snipe,True,True,cbro,0,correct,complete
CBRO#0780,Phalaropus tricolor,Phalaropus,tricolor,Scolopacidae,Charadriiformes,pisa-n'água,Wilson's Phalarope,VI,False,False,False,False,N,VI (N),Wilson's Phalarope,wilpha,True,binomial,False,Wilson's Phalarope,True,binomial,False,openai/gpt-5.5,Wilson's Phalarope,stop,False,"{""effort"": ""minimal""}",reasoning,11044,53,347,400,,wilsons phalarope,wilsons phalarope,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#4919,Phalaropus lobatus,Phalaropus,lobatus,Scolopacidae,Charadriiformes,pisa-n'água-de-pescoço-vermelho,Red-necked Phalarope,VA,False,False,False,False,N,VA (N?),Red-necked Phalarope,renpha,True,binomial,False,Red-necked Phalarope,True,binomial,False,openai/gpt-5.5,Red-necked Phalarope,stop,False,"{""effort"": ""minimal""}",reasoning,4655,60,89,149,,red necked phalarope,red necked phalarope,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0781,Phalaropus fulicarius,Phalaropus,fulicarius,Scolopacidae,Charadriiformes,pisa-n'água-de-bico-grosso,Red Phalarope,VA,False,False,False,False,N,VA (N?),Red Phalarope,redpha1,True,binomial,False,Red Phalarope,True,binomial,False,openai/gpt-5.5,Red Phalarope,stop,False,"{""effort"": ""minimal""}",reasoning,6018,58,294,352,,red phalarope,red phalarope,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0749,Xenus cinereus,Xenus,cinereus,Scolopacidae,Charadriiformes,maçarico-tereque,Terek Sandpiper,VA,False,False,False,False,E,VA (E),Terek Sandpiper,tersan,True,binomial,False,Terek Sandpiper,True,binomial,False,openai/gpt-5.5,Willet,stop,False,"{""effort"": ""minimal""}",reasoning,9321,53,412,465,,willet,terek sandpiper,False,False,,2,intra_family,complete
CBRO#0751,Actitis macularius,Actitis,macularius,Scolopacidae,Charadriiformes,maçarico-pintado,Spotted Sandpiper,VI,False,False,False,False,N,VI (N),Spotted Sandpiper,sposan,True,binomial,False,Spotted Sandpiper,True,binomial,False,openai/gpt-5.5,Spotted Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,4196,53,89,142,,spotted sandpiper,spotted sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0753,Tringa solitaria,Tringa,solitaria,Scolopacidae,Charadriiformes,maçarico-solitário,Solitary Sandpiper,VI,False,False,False,False,N,VI (N),Solitary Sandpiper,solsan,True,binomial,False,Solitary Sandpiper,True,binomial,False,openai/gpt-5.5,Solitary Sandpiper,stop,False,"{""effort"": ""minimal""}",reasoning,3264,53,65,118,,solitary sandpiper,solitary sandpiper,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0756,Tringa melanoleuca,Tringa,melanoleuca,Scolopacidae,Charadriiformes,maçarico-grande-de-perna-amarela,Greater Yellowlegs,VI,False,False,False,False,N,VI (N),Greater Yellowlegs,greyel,True,binomial,False,Greater Yellowlegs,True,binomial,False,openai/gpt-5.5,Greater Yellowlegs,stop,False,"{""effort"": ""minimal""}",reasoning,4879,57,65,122,,greater yellowlegs,greater yellowlegs,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0757,Tringa semipalmata,Tringa,semipalmata,Scolopacidae,Charadriiformes,maçarico-de-asa-branca,Eastern Willet,VI,False,False,False,False,N,VI (N),Willet,willet1,True,binomial,True,Willet,True,binomial,True,openai/gpt-5.5,Willet,stop,False,"{""effort"": ""minimal""}",reasoning,6343,55,183,238,,willet,eastern willet,False,True,ebird;avilist,0,correct,complete
CBRO#0760,Tringa flavipes,Tringa,flavipes,Scolopacidae,Charadriiformes,maçarico-de-perna-amarela,Lesser Yellowlegs,VI,False,False,False,False,N,VI (N),Lesser Yellowlegs,lesyel,True,binomial,False,Lesser Yellowlegs,True,binomial,False,openai/gpt-5.5,Lesser Yellowlegs,stop,False,"{""effort"": ""minimal""}",reasoning,4136,55,112,167,,lesser yellowlegs,lesser yellowlegs,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0761,Tringa totanus,Tringa,totanus,Scolopacidae,Charadriiformes,maçarico-de-perna-vermelha,Common Redshank,VA,False,False,False,False,E,VA (E),Common Redshank,comred1,True,binomial,False,Common Redshank,True,binomial,False,openai/gpt-5.5,Common Redshank,stop,False,"{""effort"": ""minimal""}",reasoning,4877,56,108,164,,common redshank,common redshank,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#4920,Tringa glareola,Tringa,glareola,Scolopacidae,Charadriiformes,maçarico-de-bico-curto,Wood Sandpiper,VA,False,False,False,False,E,VA (E),Wood Sandpiper,woosan,True,binomial,False,Wood Sandpiper,True,binomial,False,openai/gpt-5.5,Short-billed Dowitcher,stop,False,"{""effort"": ""minimal""}",reasoning,4309,55,158,213,,short billed dowitcher,wood sandpiper,False,False,,2,intra_family,complete
CBRO#0784,Thinocorus rumicivorus,Thinocorus,rumicivorus,Thinocoridae,Charadriiformes,agachadeira-mirim,Least Seedsnipe,VA,False,False,False,False,S,VA (S),Least Seedsnipe,leasee1,True,binomial,False,Least Seedsnipe,True,binomial,False,openai/gpt-5.5,Least Seedsnipe,stop,False,"{""effort"": ""minimal""}",reasoning,7866,52,305,357,,least seedsnipe,least seedsnipe,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0788,Jacana jacana,Jacana,jacana,Jacanidae,Charadriiformes,jaçanã,Wattled Jacana,BR,False,False,False,False,,BR,Wattled Jacana,watjac1,True,binomial,False,Wattled Jacana,True,binomial,False,openai/gpt-5.5,Wattled Jacana,stop,False,"{""effort"": ""minimal""}",reasoning,3911,51,61,112,,wattled jacana,wattled jacana,True,True,cbro;ebird;avilist,0,correct,complete
CBRO#0793,Nycticryphes semicollaris,Nycticryphes,semicollaris,Rostratulidae,Charadriiformes,narceja-de-bico-torto,South American Painted-Snipe,BR,False,False,False,False,,BR,South American Painted-Snipe,soapas1,True,binomial,False,South American Painted-snipe,True,binomial,False,openai/gpt-5.5,South American Painted-snipe,stop,False,"{""effort"": ""minimal""}",reasoning,7047,55,248,303,,south american painted snipe,south american painted snipe,True,True,cbro;ebird;avilist,0,correct,complete
