cbro_id,scientific_name,genus,species_epithet,family,order,portuguese_name,english_name_cbro,occurrence,endemic_brazil,extinct,introduced,status_uncertain,origin_directions,status_raw,english_name_ebird,ebird_species_code,ebird_matched,ebird_match_method,name_disputed,english_name_avilist,avilist_matched,avilist_match_method,name_disputed_avilist,model,model_response,finish_reason,truncated,reasoning_config,benchmark_mode,latency_ms,prompt_tokens,completion_tokens,total_tokens,error,normalized_response,normalized_target,exact_match,acceptable_match,match_source,taxonomic_distance,error_type
CBRO#1114,Nyctidromus nigrescens,Nyctidromus,nigrescens,Caprimulgidae,Caprimulgiformes,bacurau-de-lajeado,Blackish Nightjar,BR,False,False,False,False,,BR,Blackish Nightjar,blanig1,True,epithet_family,False,Blackish Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Ladder-tailed Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1523,61,6,67,,ladder tailed nightjar,blackish nightjar,False,False,,2,intra_family
CBRO#1115,Nyctidromus albicollis,Nyctidromus,albicollis,Caprimulgidae,Caprimulgiformes,bacurau,Common Pauraque,BR,False,False,False,False,,BR,Common Pauraque,compau,True,binomial,False,Pauraque,True,binomial,True,qwen/qwen3.7-plus,Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1654,57,2,59,,nightjar,common pauraque,False,False,,4,hallucinated
CBRO#1118,Nyctidromus hirundinaceus,Nyctidromus,hirundinaceus,Caprimulgidae,Caprimulgiformes,bacurauzinho-da-caatinga,Pygmy Nightjar,BR,True,False,False,False,,"BR, En",Pygmy Nightjar,pygnig1,True,epithet_family,False,Pygmy Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Caatinga Nighthawk,stop,False,"{""effort"": ""none""}",no_reasoning,1168,62,6,68,,caatinga nighthawk,pygmy nightjar,False,False,,4,hallucinated
CBRO#4888,Hydropsalis heterura,Hydropsalis,heterura,Caprimulgidae,Caprimulgiformes,bacurau-chintã-do-norte,Todd's Nightjar,BR,False,False,False,False,,BR,Todd's Nightjar,samnig1,True,epithet_family,False,Todd's Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Northern Pauraque,stop,False,"{""effort"": ""none""}",no_reasoning,1134,63,4,67,,northern pauraque,todds nightjar,False,False,,4,hallucinated
CBRO#1123,Hydropsalis parvula,Hydropsalis,parvula,Caprimulgidae,Caprimulgiformes,bacurau-chintã,Little Nightjar,BR,False,False,False,False,,BR,Little Nightjar,litnig1,True,epithet_family,False,Little Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Lesser Nighthawk,stop,False,"{""effort"": ""none""}",no_reasoning,1368,60,5,65,,lesser nighthawk,little nightjar,False,False,,2,intra_family
CBRO#1124,Hydropsalis whitelyi,Hydropsalis,whitelyi,Caprimulgidae,Caprimulgiformes,bacurau-dos-tepuis,Roraiman Nightjar,BR,False,False,False,True,,BR#,Roraiman Nightjar,rornig1,True,epithet_family,False,Roraiman Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Tepui Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1584,61,5,66,,tepui nightjar,roraiman nightjar,False,False,,4,hallucinated
CBRO#1126,Hydropsalis candicans,Hydropsalis,candicans,Caprimulgidae,Caprimulgiformes,bacurau-de-rabo-branco,White-winged Nightjar,BR,False,False,False,False,,BR,White-winged Nightjar,whwnig1,True,epithet_family,False,White-winged Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,White-tailed Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1437,62,5,67,,white tailed nightjar,white winged nightjar,False,False,,1,intra_genus
CBRO#1128,Hydropsalis longirostris,Hydropsalis,longirostris,Caprimulgidae,Caprimulgiformes,bacurau-da-telha,Band-winged Nightjar,BR,False,False,False,False,,BR,Band-winged Nightjar,bawnig1,True,epithet_family,False,Band-winged Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Common Pauraque,stop,False,"{""effort"": ""none""}",no_reasoning,1288,61,4,65,,common pauraque,band winged nightjar,False,False,,2,intra_family
CBRO#1131,Hydropsalis maculicaudus,Hydropsalis,maculicaudus,Caprimulgidae,Caprimulgiformes,bacurau-de-rabo-maculado,Spot-tailed Nightjar,BR,False,False,False,False,,BR,Spot-tailed Nightjar,sptnig1,True,epithet_family,False,Spot-tailed Nightjar,True,epithet_family,False,qwen/qwen3.7-plus,Spot-tailed Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1538,63,5,68,,spot tailed nightjar,spot tailed nightjar,True,True,cbro;ebird;avilist,0,correct
CBRO#1132,Hydropsalis cayennensis,Hydropsalis,cayennensis,Caprimulgidae,Caprimulgiformes,bacurau-de-cauda-branca,White-tailed Nightjar,BR,False,False,False,False,,BR,White-tailed Nightjar,whtnig1,True,binomial,False,White-tailed Nightjar,True,binomial,False,qwen/qwen3.7-plus,White-tailed Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1318,62,5,67,,white tailed nightjar,white tailed nightjar,True,True,cbro;ebird;avilist,0,correct
CBRO#1134,Hydropsalis climacocerca,Hydropsalis,climacocerca,Caprimulgidae,Caprimulgiformes,acurana,Ladder-tailed Nightjar,BR,False,False,False,False,,BR,Ladder-tailed Nightjar,latnig1,True,binomial,False,Ladder-tailed Nightjar,True,binomial,False,qwen/qwen3.7-plus,Black-crowned Antshrike,stop,False,"{""effort"": ""none""}",no_reasoning,1345,57,6,63,,black crowned antshrike,ladder tailed nightjar,False,False,,4,hallucinated
CBRO#1140,Hydropsalis torquata,Hydropsalis,torquata,Caprimulgidae,Caprimulgiformes,bacurau-tesoura,Scissor-tailed Nightjar,BR,False,False,False,False,,BR,Scissor-tailed Nightjar,sctnig2,True,binomial,False,Scissor-tailed Nightjar,True,binomial,False,qwen/qwen3.7-plus,Scissor-tailed Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1335,60,6,66,,scissor tailed nightjar,scissor tailed nightjar,True,True,cbro;ebird;avilist,0,correct
CBRO#1143,Hydropsalis forcipata,Hydropsalis,forcipata,Caprimulgidae,Caprimulgiformes,bacurau-tesourão,Long-trained Nightjar,BR,False,False,False,False,,BR,Long-trained Nightjar,lotnig2,True,binomial,False,Long-trained Nightjar,True,binomial,False,qwen/qwen3.7-plus,Scissor-tailed Nightjar,stop,False,"{""effort"": ""none""}",no_reasoning,1319,61,6,67,,scissor tailed nightjar,long trained nightjar,False,False,,1,intra_genus
CBRO#1145,Nannochordeiles pusillus,Nannochordeiles,pusillus,Caprimulgidae,Caprimulgiformes,bacurauzinho,Least Nighthawk,BR,False,False,False,False,,BR,Least Nighthawk,leanig1,True,epithet_family,False,Least Nighthawk,True,epithet_family,False,qwen/qwen3.7-plus,Least Nighthawk,stop,False,"{""effort"": ""none""}",no_reasoning,1301,58,4,62,,least nighthawk,least nighthawk,True,True,cbro;ebird;avilist,0,correct
CBRO#1153,Podager nacunda,Podager,nacunda,Caprimulgidae,Caprimulgiformes,corucão,Nacunda Nighthawk,BR,False,False,False,False,,BR,Nacunda Nighthawk,nacnig1,True,epithet_family,False,Nacunda Nighthawk,True,epithet_family,False,qwen/qwen3.7-plus,Great Kiskadee,stop,False,"{""effort"": ""none""}",no_reasoning,1453,57,5,62,,great kiskadee,nacunda nighthawk,False,False,,4,hallucinated
CBRO#1157,Chordeiles minor,Chordeiles,minor,Caprimulgidae,Caprimulgiformes,bacurau-norte-americano,Common Nighthawk,VI,False,False,False,False,N,VI (N),Common Nighthawk,comnig,True,binomial,False,Common Nighthawk,True,binomial,False,qwen/qwen3.7-plus,Common Nighthawk,stop,False,"{""effort"": ""none""}",no_reasoning,1288,62,4,66,,common nighthawk,common nighthawk,True,True,cbro;ebird;avilist,0,correct
CBRO#4889,Chordeiles gundlachii,Chordeiles,gundlachii,Caprimulgidae,Caprimulgiformes,bacurau-das-antilhas,Antillean Nighthawk,VA,False,False,False,False,N,VA (N),Antillean Nighthawk,antnig,True,binomial,False,Antillean Nighthawk,True,binomial,False,qwen/qwen3.7-plus,Antillean Nighthawk,stop,False,"{""effort"": ""none""}",no_reasoning,1301,62,6,68,,antillean nighthawk,antillean nighthawk,True,True,cbro;ebird;avilist,0,correct
CBRO#1160,Chordeiles rupestris,Chordeiles,rupestris,Caprimulgidae,Caprimulgiformes,bacurau-da-praia,Sand-colored Nighthawk,BR,False,False,False,False,,BR,Sand-colored Nighthawk,sacnig1,True,binomial,False,Sand-colored Nighthawk,True,binomial,False,qwen/qwen3.7-plus,Common Pauraque,stop,False,"{""effort"": ""none""}",no_reasoning,1633,61,4,65,,common pauraque,sand colored nighthawk,False,False,,2,intra_family
CBRO#1162,Chordeiles acutipennis,Chordeiles,acutipennis,Caprimulgidae,Caprimulgiformes,bacurau-de-asa-fina,Lesser Nighthawk,BR,False,False,False,False,,BR,Lesser Nighthawk,lesnig,True,binomial,False,Lesser Nighthawk,True,binomial,False,qwen/qwen3.7-plus,Lesser Nighthawk,stop,False,"{""effort"": ""none""}",no_reasoning,1162,62,5,67,,lesser nighthawk,lesser nighthawk,True,True,cbro;ebird;avilist,0,correct
CBRO#1167,Cypseloides cryptus,Cypseloides,cryptus,Apodidae,Apodiformes,taperuçu-de-mento-branco,White-chinned Swift,BR,False,False,False,False,,BR,White-chinned Swift,whcswi1,True,binomial,False,White-chinned Swift,True,binomial,False,qwen/qwen3.7-plus,White-chinned Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1706,63,4,67,,white chinned swift,white chinned swift,True,True,cbro;ebird;avilist,0,correct
CBRO#1168,Cypseloides niger,Cypseloides,niger,Apodidae,Apodiformes,taperuçu-escuro,Black Swift,VI,False,False,False,False,N,VI (N),Black Swift,blkswi,True,binomial,False,American Black Swift,True,binomial,True,qwen/qwen3.7-plus,Dark Pewee,stop,False,"{""effort"": ""none""}",no_reasoning,1301,61,3,64,,dark pewee,black swift,False,False,,4,hallucinated
CBRO#1170,Cypseloides fumigatus,Cypseloides,fumigatus,Apodidae,Apodiformes,taperuçu-preto,Sooty Swift,BR,False,False,False,False,,BR,Sooty Swift,sooswi1,True,binomial,False,Sooty Swift,True,binomial,False,qwen/qwen3.7-plus,Black Cuckoo,stop,False,"{""effort"": ""none""}",no_reasoning,1325,60,4,64,,black cuckoo,sooty swift,False,False,,4,hallucinated
CBRO#1171,Cypseloides senex,Cypseloides,senex,Apodidae,Apodiformes,taperuçu-velho,Great Dusky Swift,BR,False,False,False,False,,BR,Great Dusky Swift,grdswi1,True,binomial,False,Great Dusky Swift,True,binomial,False,qwen/qwen3.7-plus,Rufous-capped Motmot,stop,False,"{""effort"": ""none""}",no_reasoning,1359,61,7,68,,rufous capped motmot,great dusky swift,False,False,,4,hallucinated
CBRO#1173,Streptoprocne phelpsi,Streptoprocne,phelpsi,Apodidae,Apodiformes,taperuçu-dos-tepuis,Tepui Swift,BR,False,False,False,True,,BR#,Tepui Swift,tepswi1,True,binomial,False,Tepui Swift,True,binomial,False,qwen/qwen3.7-plus,Tepui Tinamou,stop,False,"{""effort"": ""none""}",no_reasoning,1149,62,6,68,,tepui tinamou,tepui swift,False,False,,4,hallucinated
CBRO#1174,Streptoprocne zonaris,Streptoprocne,zonaris,Apodidae,Apodiformes,taperuçu-de-coleira-branca,White-collared Swift,BR,False,False,False,False,,BR,White-collared Swift,whcswi,True,binomial,False,White-collared Swift,True,binomial,False,qwen/qwen3.7-plus,White-collared Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1387,64,5,69,,white collared swift,white collared swift,True,True,cbro;ebird;avilist,0,correct
CBRO#1177,Streptoprocne biscutata,Streptoprocne,biscutata,Apodidae,Apodiformes,taperuçu-de-coleira-falha,Biscutate Swift,BR,False,False,False,False,,BR,Biscutate Swift,bisswi1,True,binomial,False,Biscutate Swift,True,binomial,False,qwen/qwen3.7-plus,Collared Puffbird,stop,False,"{""effort"": ""none""}",no_reasoning,1156,64,5,69,,collared puffbird,biscutate swift,False,False,,4,hallucinated
CBRO#1184,Chaetura cinereiventris,Chaetura,cinereiventris,Apodidae,Apodiformes,andorinhão-de-sobre-cinzento,Gray-rumped Swift,BR,False,False,False,False,,BR,Gray-rumped Swift,grrswi1,True,binomial,False,Grey-rumped Swift,True,binomial,True,qwen/qwen3.7-plus,Gray-rumped Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1308,64,4,68,,gray rumped swift,gray rumped swift,True,True,cbro;ebird,0,correct
CBRO#1181,Chaetura spinicaudus,Chaetura,spinicaudus,Apodidae,Apodiformes,andorinhão-de-sobre-branco,Band-rumped Swift,BR,False,False,False,False,,BR,Band-rumped Swift,barswi,True,binomial,False,Band-rumped Swift,True,binomial,False,qwen/qwen3.7-plus,White-fronted Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1292,63,4,67,,white fronted swift,band rumped swift,False,False,,4,hallucinated
CBRO#1188,Chaetura egregia,Chaetura,egregia,Apodidae,Apodiformes,taperá-de-garganta-branca,Pale-rumped Swift,BR,False,False,False,False,,BR,Pale-rumped Swift,parswi1,True,binomial,False,Pale-rumped Swift,True,binomial,False,qwen/qwen3.7-plus,White-throated Crake,stop,False,"{""effort"": ""none""}",no_reasoning,1269,63,6,69,,white throated crake,pale rumped swift,False,False,,4,hallucinated
CBRO#1189,Chaetura pelagica,Chaetura,pelagica,Apodidae,Apodiformes,andorinhão-peregrino,Chimney Swift,VI,False,False,False,True,N,VI# (N),Chimney Swift,chiswi,True,binomial,False,Chimney Swift,True,binomial,False,qwen/qwen3.7-plus,White-throated Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1273,62,5,67,,white throated swift,chimney swift,False,False,,4,hallucinated
CBRO#1190,Chaetura chapmani,Chaetura,chapmani,Apodidae,Apodiformes,andorinhão-de-chapman,Chapman's Swift,BR,False,False,False,False,,BR,Chapman's Swift,chaswi2,True,binomial,False,Chapman's Swift,True,binomial,False,qwen/qwen3.7-plus,Chapman's swift,stop,False,"{""effort"": ""none""}",no_reasoning,1500,62,5,67,,chapmans swift,chapmans swift,True,True,cbro;ebird;avilist,0,correct
CBRO#1192,Chaetura meridionalis,Chaetura,meridionalis,Apodidae,Apodiformes,andorinhão-do-temporal,Sick's Swift,BR,False,False,False,False,,BR,Sick's Swift,sicswi1,True,binomial,False,Sick's Swift,True,binomial,False,qwen/qwen3.7-plus,White-collared Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1456,61,5,66,,white collared swift,sicks swift,False,False,,2,intra_family
CBRO#1193,Chaetura brachyura,Chaetura,brachyura,Apodidae,Apodiformes,andorinhão-de-rabo-curto,Short-tailed Swift,BR,False,False,False,False,,BR,Short-tailed Swift,shtswi1,True,binomial,False,Short-tailed Swift,True,binomial,False,qwen/qwen3.7-plus,Short-tailed Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1196,63,4,67,,short tailed swift,short tailed swift,True,True,cbro;ebird;avilist,0,correct
CBRO#1197,Aeronautes montivagus,Aeronautes,montivagus,Apodidae,Apodiformes,andorinhão-serrano,White-tipped Swift,BR,False,False,False,True,,BR#,White-tipped Swift,whtswi1,True,binomial,False,White-tipped Swift,True,binomial,False,qwen/qwen3.7-plus,Alpine Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1291,61,3,64,,alpine swift,white tipped swift,False,False,,4,hallucinated
CBRO#1200,Tachornis squamata,Tachornis,squamata,Apodidae,Apodiformes,andorinhão-do-buriti,Fork-tailed Palm-Swift,BR,False,False,False,False,,BR,Fork-tailed Palm Swift,ftpswi1,True,binomial,True,Fork-tailed Palm Swift,True,binomial,True,qwen/qwen3.7-plus,Palm Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1157,62,3,65,,palm swift,fork tailed palm swift,False,False,,4,hallucinated
CBRO#1204,Panyptila cayennensis,Panyptila,cayennensis,Apodidae,Apodiformes,andorinhão-estofador,Lesser Swallow-tailed Swift,BR,False,False,False,False,,BR,Lesser Swallow-tailed Swift,lstswi1,True,binomial,False,Lesser Swallow-tailed Swift,True,binomial,False,qwen/qwen3.7-plus,White-collared Swift,stop,False,"{""effort"": ""none""}",no_reasoning,1140,62,5,67,,white collared swift,lesser swallow tailed swift,False,False,,2,intra_family
CBRO#1298,Topaza pella,Topaza,pella,Trochilidae,Apodiformes,beija-flor-brilho-de-fogo,Crimson Topaz,BR,False,False,False,False,,BR,Crimson Topaz,critop1,True,binomial,False,Crimson Topaz,True,binomial,False,qwen/qwen3.7-plus,Fiery-throated Hummingbird,stop,False,"{""effort"": ""none""}",no_reasoning,1389,64,8,72,,fiery throated hummingbird,crimson topaz,False,False,,4,hallucinated
CBRO#1302,Topaza pyra,Topaza,pyra,Trochilidae,Apodiformes,topázio-de-fogo,Fiery Topaz,BR,False,False,False,False,,BR,Fiery Topaz,fietop1,True,binomial,False,Fiery Topaz,True,binomial,False,qwen/qwen3.7-plus,Fiery Topaz,stop,False,"{""effort"": ""none""}",no_reasoning,1179,60,4,64,,fiery topaz,fiery topaz,True,True,cbro;ebird;avilist,0,correct
CBRO#1282,Florisuga mellivora,Florisuga,mellivora,Trochilidae,Apodiformes,beija-flor-azul-de-rabo-branco,White-necked Jacobin,BR,False,False,False,False,,BR,White-necked Jacobin,whnjac1,True,binomial,False,White-necked Jacobin,True,binomial,False,qwen/qwen3.7-plus,White-tailed Hillstar,stop,False,"{""effort"": ""none""}",no_reasoning,1943,66,5,71,,white tailed hillstar,white necked jacobin,False,False,,4,hallucinated
CBRO#1284,Florisuga fusca,Florisuga,fusca,Trochilidae,Apodiformes,beija-flor-preto,Black Jacobin,BR,False,False,False,False,,BR,Black Jacobin,blkjac1,True,binomial,False,Black Jacobin,True,binomial,False,qwen/qwen3.7-plus,Black-bellied Hummingbird,stop,False,"{""effort"": ""none""}",no_reasoning,1438,60,7,67,,black bellied hummingbird,black jacobin,False,False,,4,hallucinated
CBRO#1209,Ramphodon naevius,Ramphodon,naevius,Trochilidae,Apodiformes,beija-flor-rajado,Saw-billed Hermit,BR,True,False,False,False,,"BR, En",Saw-billed Hermit,sabher1,True,binomial,False,Saw-billed Hermit,True,binomial,False,qwen/qwen3.7-plus,Stripe-breasted Starthroat,stop,False,"{""effort"": ""none""}",no_reasoning,1130,61,5,66,,stripe breasted starthroat,saw billed hermit,False,False,,2,intra_family
CBRO#1211,Glaucis dohrnii,Glaucis,dohrnii,Trochilidae,Apodiformes,balança-rabo-canela,Hook-billed Hermit,BR,True,False,False,False,,"BR, En",Hook-billed Hermit,hobher2,True,binomial,False,Hook-billed Hermit,True,binomial,False,qwen/qwen3.7-plus,Cinnamon-tailed Fantail,stop,False,"{""effort"": ""none""}",no_reasoning,1773,60,6,66,,cinnamon tailed fantail,hook billed hermit,False,False,,4,hallucinated
CBRO#1212,Glaucis hirsutus,Glaucis,hirsutus,Trochilidae,Apodiformes,balança-rabo-de-bico-torto,Rufous-breasted Hermit,BR,False,False,False,False,,BR,Rufous-breasted Hermit,rubher,True,binomial,False,Rufous-breasted Hermit,True,binomial,False,qwen/qwen3.7-plus,Curve-billed Scythebill,stop,False,"{""effort"": ""none""}",no_reasoning,1432,63,6,69,,curve billed scythebill,rufous breasted hermit,False,False,,4,hallucinated
CBRO#1215,Threnetes leucurus,Threnetes,leucurus,Trochilidae,Apodiformes,balança-rabo-de-garganta-preta,Pale-tailed Barbthroat,BR,False,False,False,False,,BR,Pale-tailed Barbthroat,patbar1,True,binomial,False,Pale-tailed Barbthroat,True,binomial,False,qwen/qwen3.7-plus,Black-throated Fantail,stop,False,"{""effort"": ""none""}",no_reasoning,1155,64,6,70,,black throated fantail,pale tailed barbthroat,False,False,,4,hallucinated
CBRO#1219,Threnetes niger,Threnetes,niger,Trochilidae,Apodiformes,balança-rabo-escuro,Sooty Barbthroat,BR,False,False,False,False,,BR,Sooty Barbthroat,soobar1,True,binomial,False,Sooty Barbthroat,True,binomial,False,qwen/qwen3.7-plus,Dark Pewee,stop,False,"{""effort"": ""none""}",no_reasoning,1127,61,3,64,,dark pewee,sooty barbthroat,False,False,,4,hallucinated
CBRO#1222,Anopetia gounellei,Anopetia,gounellei,Trochilidae,Apodiformes,rabo-branco-de-cauda-larga,Broad-tipped Hermit,BR,True,False,False,False,,"BR, En",Broad-tipped Hermit,brther2,True,binomial,False,Broad-tipped Hermit,True,binomial,False,qwen/qwen3.7-plus,Broad-tailed White-tail,stop,False,"{""effort"": ""none""}",no_reasoning,1472,63,6,69,,broad tailed white tail,broad tipped hermit,False,False,,4,hallucinated
CBRO#1224,Phaethornis squalidus,Phaethornis,squalidus,Trochilidae,Apodiformes,rabo-branco-pequeno,Dusky-throated Hermit,BR,True,False,False,False,,"BR, En",Dusky-throated Hermit,duther1,True,binomial,False,Dusky-throated Hermit,True,binomial,False,qwen/qwen3.7-plus,Little Woodcreeper,stop,False,"{""effort"": ""none""}",no_reasoning,1784,61,5,66,,little woodcreeper,dusky throated hermit,False,False,,4,hallucinated
CBRO#1226,Phaethornis rupurumii,Phaethornis,rupurumii,Trochilidae,Apodiformes,rabo-branco-do-rupununi,Streak-throated Hermit,BR,False,False,False,False,,BR,Streak-throated Hermit,stther1,True,binomial,False,Streak-throated Hermit,True,binomial,False,qwen/qwen3.7-plus,Rupununi Earthcreeper,stop,False,"{""effort"": ""none""}",no_reasoning,1356,62,7,69,,rupununi earthcreeper,streak throated hermit,False,False,,4,hallucinated
CBRO#1229,Phaethornis aethopygus,Phaethornis,aethopygus,Trochilidae,Apodiformes,rabo-branco-do-tapajós,Tapajos Hermit,BR,True,False,False,False,,"BR, En",Tapajos Hermit,lither3,True,binomial,False,Tapajos Hermit,True,binomial,False,qwen/qwen3.7-plus,Tapajos Antbird,stop,False,"{""effort"": ""none""}",no_reasoning,1525,63,4,67,,tapajos antbird,tapajos hermit,False,False,,4,hallucinated
CBRO#1230,Phaethornis idaliae,Phaethornis,idaliae,Trochilidae,Apodiformes,rabo-branco-mirim,Minute Hermit,BR,True,False,False,False,,"BR, En",Minute Hermit,minher1,True,binomial,False,Minute Hermit,True,binomial,False,qwen/qwen3.7-plus,White-tailed Tyrant,stop,False,"{""effort"": ""none""}",no_reasoning,1163,60,5,65,,white tailed tyrant,minute hermit,False,False,,4,hallucinated
CBRO#1231,Phaethornis nattereri,Phaethornis,nattereri,Trochilidae,Apodiformes,rabo-branco-de-sobre-amarelo,Cinnamon-throated Hermit,BR,False,False,False,False,,BR,Cinnamon-throated Hermit,cither1,True,binomial,False,Cinnamon-throated Hermit,True,binomial,False,qwen/qwen3.7-plus,Yellow-browed Tailorbird,stop,False,"{""effort"": ""none""}",no_reasoning,1145,64,7,71,,yellow browed tailorbird,cinnamon throated hermit,False,False,,4,hallucinated
CBRO#1232,Phaethornis griseogularis,Phaethornis,griseogularis,Trochilidae,Apodiformes,rabo-branco-de-garganta-cinza,Gray-chinned Hermit,BR,False,False,False,True,,BR#,Gray-chinned Hermit,gycher1,True,binomial,False,Grey-chinned Hermit,True,binomial,True,qwen/qwen3.7-plus,Gray-throated White-tail,stop,False,"{""effort"": ""none""}",no_reasoning,1845,65,7,72,,gray throated white tail,gray chinned hermit,False,False,,4,hallucinated
CBRO#1234,Phaethornis ruber,Phaethornis,ruber,Trochilidae,Apodiformes,rabo-branco-rubro,Reddish Hermit,BR,False,False,False,False,,BR,Reddish Hermit,redher1,True,binomial,False,Reddish Hermit,True,binomial,False,qwen/qwen3.7-plus,Rufous-tailed Flatbill,stop,False,"{""effort"": ""none""}",no_reasoning,1732,60,7,67,,rufous tailed flatbill,reddish hermit,False,False,,4,hallucinated
CBRO#1239,Phaethornis subochraceus,Phaethornis,subochraceus,Trochilidae,Apodiformes,rabo-branco-de-barriga-fulva,Buff-bellied Hermit,BR,False,False,False,False,,BR,Buff-bellied Hermit,bubher1,True,binomial,False,Buff-bellied Hermit,True,binomial,False,qwen/qwen3.7-plus,Tawny-bellied Hermit,stop,False,"{""effort"": ""none""}",no_reasoning,1166,65,8,73,,tawny bellied hermit,buff bellied hermit,False,False,,4,hallucinated
CBRO#1240,Phaethornis augusti,Phaethornis,augusti,Trochilidae,Apodiformes,rabo-branco-cinza-claro,Sooty-capped Hermit,BR,False,False,False,False,,BR,Sooty-capped Hermit,socher1,True,binomial,False,Sooty-capped Hermit,True,binomial,False,qwen/qwen3.7-plus,Pale-tailed Barbthroat,stop,False,"{""effort"": ""none""}",no_reasoning,1326,64,5,69,,pale tailed barbthroat,sooty capped hermit,False,False,,2,intra_family
CBRO#1242,Phaethornis pretrei,Phaethornis,pretrei,Trochilidae,Apodiformes,rabo-branco-acanelado,Planalto Hermit,BR,False,False,False,False,,BR,Planalto Hermit,plaher1,True,binomial,False,Planalto Hermit,True,binomial,False,qwen/qwen3.7-plus,Cinnamon-tailed Fantail,stop,False,"{""effort"": ""none""}",no_reasoning,1597,61,6,67,,cinnamon tailed fantail,planalto hermit,False,False,,4,hallucinated
CBRO#1243,Phaethornis eurynome,Phaethornis,eurynome,Trochilidae,Apodiformes,rabo-branco-de-garganta-rajada,Scale-throated Hermit,BR,False,False,False,False,,BR,Scale-throated Hermit,scther1,True,binomial,False,Scale-throated Hermit,True,binomial,False,qwen/qwen3.7-plus,Streak-throated Woodpecker,stop,False,"{""effort"": ""none""}",no_reasoning,1360,65,8,73,,streak throated woodpecker,scale throated hermit,False,False,,4,hallucinated
CBRO#1246,Phaethornis hispidus,Phaethornis,hispidus,Trochilidae,Apodiformes,rabo-branco-cinza,White-bearded Hermit,BR,False,False,False,False,,BR,White-bearded Hermit,whbher1,True,binomial,False,White-bearded Hermit,True,binomial,False,qwen/qwen3.7-plus,Gray-tailed Tattler,stop,False,"{""effort"": ""none""}",no_reasoning,1369,61,6,67,,gray tailed tattler,white bearded hermit,False,False,,4,hallucinated
CBRO#1247,Phaethornis philippii,Phaethornis,philippii,Trochilidae,Apodiformes,rabo-branco-amarelo,Needle-billed Hermit,BR,False,False,False,False,,BR,Needle-billed Hermit,nebher1,True,binomial,False,Needle-billed Hermit,True,binomial,False,qwen/qwen3.7-plus,Yellow-rumped Cacique,stop,False,"{""effort"": ""none""}",no_reasoning,1681,61,5,66,,yellow rumped cacique,needle billed hermit,False,False,,4,hallucinated
CBRO#1248,Phaethornis bourcieri,Phaethornis,bourcieri,Trochilidae,Apodiformes,rabo-branco-de-bico-reto,Straight-billed Hermit,BR,False,False,False,False,,BR,Straight-billed Hermit,stbher1,True,binomial,False,Straight-billed Hermit,True,binomial,False,qwen/qwen3.7-plus,Straight-billed Woodcreeper,stop,False,"{""effort"": ""none""}",no_reasoning,1491,63,7,70,,straight billed woodcreeper,straight billed hermit,False,False,,4,hallucinated
CBRO#1251,Phaethornis superciliosus,Phaethornis,superciliosus,Trochilidae,Apodiformes,rabo-branco-de-bigodes,Long-tailed Hermit,BR,False,False,False,False,,BR,Long-tailed Hermit,lother1,True,binomial,False,Long-tailed Hermit,True,binomial,False,qwen/qwen3.7-plus,Moustached Woodcreeper,stop,False,"{""effort"": ""none""}",no_reasoning,1550,61,7,68,,moustached woodcreeper,long tailed hermit,False,False,,4,hallucinated
CBRO#1257,Phaethornis malaris,Phaethornis,malaris,Trochilidae,Apodiformes,rabo-branco-de-bico-grande,Great-billed Hermit,BR,False,False,False,False,,BR,Great-billed Hermit,grbher1,True,binomial,False,Great-billed Hermit,True,binomial,False,qwen/qwen3.7-plus,Great-billed Seed-Finch,stop,False,"{""effort"": ""none""}",no_reasoning,1206,63,6,69,,great billed seed finch,great billed hermit,False,False,,4,hallucinated
CBRO#1263,Doryfera johannae,Doryfera,johannae,Trochilidae,Apodiformes,bico-de-lança,Blue-fronted Lancebill,BR,False,False,False,True,,BR#,Blue-fronted Lancebill,blflan1,True,binomial,False,Blue-fronted Lancebill,True,binomial,False,qwen/qwen3.7-plus,Spear-billed Heron,stop,False,"{""effort"": ""none""}",no_reasoning,1167,59,6,65,,spear billed heron,blue fronted lancebill,False,False,,4,hallucinated
